,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed
13168,46,5,4,40,6377,0.0,0.12412898985477587,0.0,0.4241933103345813,79.76538070794399,47116.0,,,6.533333333333333,
13174,46,5,4,50,6377,0.9380835849221308,0.0,0.2391777196801285,0.4241933103345813,77.54248642147735,47117.0,,,6.416666666666666,
13180,46,5,5,0,6377,0.3781740913951384,0.23339059784931776,0.7563481827902768,0.2391777196801285,81.64007073062055,47118.0,,,6.3,
13186,46,5,5,10,6377,0.192649160415735,0.29427719864899465,0.8425994988383518,0.2598322233711733,81.89391688197736,47119.0,,,6.216666666666667,
13192,46,5,5,20,6377,0.12991611168558667,0.2540451015403625,0.12991611168558667,0.12991611168558667,86.34357344586094,47120.0,,,6.133333333333333,
13198,46,5,5,30,6377,0.12991611168558667,0.12412898985477587,0.12991611168558667,0.4241933103345813,94.65508096326514,47121.0,,,6.05,
13204,46,5,5,40,6377,0.7126833871527651,0.2540451015403625,0.29427719864899465,0.6289260547368886,92.45035298872021,47122.0,,,5.966666666666667,
13210,46,5,5,50,6377,1.0415451214098483,0.2598322233711733,0.0,0.2391777196801285,95.66184278276106,47123.0,,,5.883333333333333,
13216,46,5,6,0,6377,1.7464912786397284,0.4577009356692125,0.12991611168558667,0.6495805584279334,95.07094311710924,47124.0,,,5.8,
13222,46,5,6,10,6377,2.8202128402797038,0.8003590640140895,1.1417264693749671,1.208912001282196,111.79326294338318,47125.0,,,5.75,
13228,46,5,6,20,6377,2.471397810109333,1.1921157367864799,0.6437934365971225,1.5394899991897275,191.62542641914533,47126.0,,,5.7,
13234,46,5,6,30,6377,2.9271186600188237,2.4584293332169342,0.8909804285342343,1.600370677488387,153.2572509247495,47127.0,,,5.65,
13240,46,5,6,40,6377,2.232450310093621,0.9094127817991068,1.2059062083732563,1.924376717356832,141.6622187372885,47128.0,,,5.6,
13246,46,5,6,50,6377,5.111541413457371,2.2836845189635286,3.1547162135363136,1.8205324511984176,133.75764200056864,47129.0,,,5.55,
13252,46,5,7,0,6377,5.506213772782028,2.54644466249047,2.566167738739342,1.6906292891888444,148.88966409857701,47130.0,,,5.5,
13258,46,5,7,10,6377,8.283196138144945,1.7877479788992796,1.5956545434300162,3.291350874494884,146.7613711568259,47131.0,,,5.466666666666667,
13264,46,5,7,20,6377,10.272455737117637,1.9392440992170663,2.335555016262669,3.0583136496863763,157.11219648523794,47132.0,,,5.433333333333334,
13270,46,5,7,30,6377,7.370789575938282,2.1093923080112846,2.5188637193169168,3.6001558025919014,165.0303440745879,47133.0,,,5.4,
13276,46,5,7,40,6377,7.194379854802126,2.479765017358965,3.252409500370252,3.9628766595978617,155.27485184982407,47134.0,,,5.366666666666666,
13282,46,5,7,50,6377,6.146703975329149,1.9065754928398129,4.396144307460848,5.748878247264218,168.2137112471225,47135.0,,,5.333333333333333,
13288,46,5,8,0,6377,8.678395772796954,3.0362420726365897,4.750806054039078,3.001583284648227,166.71728771992156,47136.0,,,5.3,
13294,46,5,8,10,6377,13.163257169610887,4.2360023743102815,5.9116066990077,5.516858338152122,161.06382265290125,47137.0,,,5.45,
13300,46,5,8,20,6377,10.530914952714623,3.121202665700665,6.731705246224536,5.794555553967734,160.23002033361382,47138.0,,,5.6,
13306,46,5,8,30,6377,14.21769321189846,7.479840439898673,4.934051708967054,7.133809212006278,204.5341797722387,47139.0,,,5.75,
13312,46,5,8,40,6377,15.256315621835633,4.351699489713466,7.458312742793328,8.960681202618943,182.29822303331383,47140.0,,,5.9,
13318,46,5,8,50,6377,8.529776369510694,5.680366812005472,7.542371525324628,9.569505114113564,185.03328277208655,47141.0,,,6.05,
13324,46,5,9,0,6377,15.607341071523464,3.937877162392308,6.440305021157948,10.074023225158813,208.19107415033963,47142.0,,,6.2,
13330,46,5,9,10,6377,19.007262933894104,6.053824769342238,6.864492408991513,10.916336576837313,189.54457140047265,47143.0,,,6.616666666666667,
13336,46,5,9,20,6377,15.839523980818395,3.490308342068416,7.90354997994325,7.663794590058912,211.52574132414588,47144.0,,,7.033333333333333,
13342,46,5,9,30,6377,11.772411484128838,4.631762978237356,5.611987562323956,6.969189027980473,192.14464142574604,47145.0,,,7.449999999999999,
13348,46,5,9,40,6377,12.541365254908914,5.861674460394284,6.8907944741830995,7.955905612485888,196.8914581279486,47146.0,,,7.866666666666666,
13354,46,5,9,50,6377,13.362459570505758,2.5857512546579464,8.891758270656203,9.395063958647858,215.60243918422188,47147.0,,,8.283333333333333,
13360,46,5,10,0,6377,16.662094365343428,7.437101149202317,9.402054217209226,14.138796135823055,210.02570182146908,47148.0,,,8.7,
13366,46,5,10,10,6377,12.316097803151527,7.214932786927304,11.624581585638747,9.59507464649078,196.6016333498605,47149.0,,,9.083333333333332,
13372,46,5,10,20,6377,11.303892870789413,4.9618338956436565,9.469601521855486,8.418057662650055,203.77874198783127,47150.0,,,9.466666666666667,
13378,46,5,10,30,6377,18.961848292500076,9.085007814928193,9.474172173082575,15.037837039738516,230.9475657002901,47151.0,,,9.85,
13384,46,5,10,40,6377,16.639174440708832,5.392959567961762,9.623302025096393,15.017201411953135,211.09428491159832,47152.0,,,10.233333333333333,
13390,46,5,10,50,6377,19.0919270906169,5.195438306203517,11.201260108169294,13.212329361147967,280.9455766674471,47153.0,,,10.616666666666667,
13396,46,5,11,0,6377,12.488807085400719,7.689729177383939,10.4231754387896,13.426940054279509,227.34772615212867,47154.0,,,11.0,
13402,46,5,11,10,6377,11.40176484925076,2.845231469941802,10.562190093085047,11.174794590575843,208.06169241955325,47155.0,,,11.333333333333334,
13408,46,5,11,20,6377,8.626511876012023,4.893591694322126,9.250417560209147,10.330234190587014,210.32768752840082,47156.0,,,11.666666666666666,
13414,46,5,11,30,6377,14.257386158513839,4.571154133144723,8.375035848895378,9.11695612024854,206.42683152012668,47157.0,,,12.0,
13420,46,5,11,40,6377,13.597582393898945,6.954025013831853,9.533226636176972,10.46442314346743,221.37366591005863,47158.0,,,12.333333333333334,
13426,46,5,11,50,6377,15.064049758722328,5.358502747681906,9.423852984700963,10.435511739394832,203.41334582536373,47159.0,,,12.666666666666666,
13432,46,5,12,0,6377,13.091114349718234,4.3053833826104375,9.283375383098326,9.368772377909131,237.67920710204388,47160.0,,,13.0,
13438,46,5,12,10,6377,18.536409304846703,4.8802868686519165,8.023534967640003,10.14849360546556,232.51390563849282,47161.0,,,13.15,
13444,46,5,12,20,6377,11.953138163083356,3.0175959066611755,6.641447739198058,6.766417497160857,226.14257300643658,47162.0,,,13.3,
13450,46,5,12,30,6377,11.31720212235328,6.316528039390493,8.362591860964367,9.635148311092113,227.26731124775588,47163.0,,,13.45,
13456,46,5,12,40,6377,12.41901792158605,8.602637065090166,7.173988997588057,10.46341938530458,256.0696188754332,47164.0,,,13.6,
13462,46,5,12,50,6377,14.656659624386231,8.244053777068142,9.850349771764114,8.910988413534,222.82357117335582,47165.0,,,13.75,
13468,46,5,13,0,6377,13.921856654057784,4.209704355993146,6.9685212551482225,9.58859087442974,231.6992418808848,47166.0,,,13.9,
13474,46,5,13,10,6377,9.16483758621478,6.815833723588586,8.190076228040763,7.949179775758394,212.03753981703758,47167.0,,,13.9,
13480,46,5,13,20,6377,14.059435298523473,6.8860651301692055,7.716362286161448,8.930995381523315,233.63956310831196,47168.0,,,13.9,
13486,46,5,13,30,6377,11.570427587786368,4.989275278486941,8.030368483560329,6.565431466206032,218.97971338959667,47169.0,,,13.9,
13492,46,5,13,40,6377,11.674276668043186,4.056716521334876,8.458918632411455,7.831688321884063,217.50226096998264,47170.0,,,13.9,
13498,46,5,13,50,6377,10.34734095723886,5.876962568822563,9.29010121982582,9.600336174686221,192.1016586656501,47171.0,,,13.9,
13504,46,5,14,0,6377,12.405028337322307,4.303178999687317,8.906538399308712,6.983286341800347,212.29797961351863,47172.0,,,13.9,
13510,46,5,14,10,6377,8.453313544040482,5.338577703724528,9.645836762573367,7.807738420170689,229.385959213324,47173.0,,,13.816666666666666,
13516,46,5,14,20,6377,15.245268797758547,4.738808358306743,6.466015821992648,9.843331521526354,224.04772407696186,47174.0,,,13.733333333333334,
13522,46,5,14,30,6377,13.139577203446054,5.271764420763772,8.845801843292156,11.032522535155413,235.60081726604488,47175.0,,,13.65,
13528,46,5,14,40,6377,10.054617013924537,4.770319490927778,8.561599890914103,10.823070199416874,239.63532708107124,47176.0,,,13.566666666666666,
13534,46,5,14,50,6377,12.781235964221313,8.762072762832187,6.954442543401548,6.0526879169136985,229.5631091971333,47177.0,,,13.483333333333334,
13540,46,5,15,0,6377,10.701280744507104,7.928761414232786,11.394342305834055,7.212220044435567,233.7577332856734,47178.0,,,13.4,
13546,46,5,15,10,6377,12.637307322859325,4.913697222979282,7.078015548030338,10.478679237372637,225.43140956144302,47179.0,,,13.3,
13552,46,5,15,20,6377,8.527341386454639,4.803769484368393,8.634175252212968,8.791357187479527,220.40775663660114,47180.0,,,13.200000000000001,
13558,46,5,15,30,6377,15.826599859277493,10.970947936533506,8.6199984305826,9.607767773010368,250.46493304053726,47181.0,,,13.100000000000001,
13564,46,5,15,40,6377,11.082700841834967,6.3161628213476435,9.993711369719843,8.223167688759187,222.8242592182457,47182.0,,,13.0,
13570,46,5,15,50,6377,9.298694042483627,3.449006622140834,9.93466875162748,9.241280431105348,205.16441362733192,47183.0,,,12.9,
13576,46,5,16,0,6377,8.254019564594106,5.85925511774383,10.733837299269947,8.909352969917194,198.80107996635533,47184.0,,,12.8,
13582,46,5,16,10,6377,12.222003059355185,7.9134792283055235,10.646554349167324,10.005189031546301,225.16816713454426,47185.0,,,12.583333333333334,
13588,46,5,16,20,6377,15.639622532464372,18.31210510157362,10.496901753614127,8.523937778968591,220.17099110173808,47186.0,,,12.366666666666667,
13594,46,5,16,30,6377,10.49727646778376,7.050785512674437,7.714755605173619,9.881201907878543,233.1035451960946,47187.0,,,12.15,
13600,46,5,16,40,6377,10.986391380949467,6.961101498097483,9.05667508256608,7.4415929905016025,227.34179634635646,47188.0,,,11.933333333333334,
13606,46,5,16,50,6377,13.776427592540536,5.803362406709567,8.312712143005879,8.611110945016746,231.29549951469312,47189.0,,,11.716666666666667,
13612,46,5,17,0,6377,19.514744847380566,5.975732765929958,8.711680298422326,11.570342944409079,238.4223079294488,47190.0,,,11.5,
13618,46,5,17,10,6377,14.170924282238186,7.067515749419018,11.895745576095404,10.684744527428627,238.01609501038917,47191.0,,,11.083333333333334,
13624,46,5,17,20,6377,15.45411600798305,8.315148281211673,8.855391443646528,10.989558113288725,194.9322343502002,47192.0,,,10.666666666666666,
13630,46,5,17,30,6377,12.517916604298588,5.228669711449363,10.920371530444696,10.06212326708706,214.6121615943456,47193.0,,,10.25,
13636,46,5,17,40,6377,16.065303115376608,8.160926208446627,11.667318356231876,10.308695383586734,186.10211050530998,47194.0,,,9.833333333333334,
13642,46,5,17,50,6377,8.987485640173732,4.369217036022425,8.490246673905327,10.732234641717668,203.5934404890417,47195.0,,,9.416666666666666,
13648,46,5,18,0,6377,10.579136991960482,4.903389180481712,8.555327123166725,9.82051622724806,237.3250417128274,47196.0,,,9.0,
13654,46,5,18,10,6377,13.095328371017242,7.267709330725889,7.044646382756307,5.834515608742268,192.44974301640175,47197.0,,,8.816666666666666,
13660,46,5,18,20,6377,14.341554259023935,6.8484724995240525,8.916152588941694,9.00904325573348,183.80189422898803,47198.0,,,8.633333333333333,
13666,46,5,18,30,6377,14.690074386346295,4.812340190540481,8.691036279184138,10.087537820506206,188.72744413169949,47199.0,,,8.45,
13672,46,5,18,40,6377,11.61533727348286,4.0745059008498625,5.613285107083516,6.466869543505318,203.9161590793967,47200.0,,,8.266666666666667,
13678,46,5,18,50,6377,8.388066531098492,3.773011297055788,6.857772494765038,10.204387203237102,179.9444981879626,47201.0,,,8.083333333333334,
13684,46,5,19,0,6377,10.529285166915006,5.161427267449264,7.298684196842164,7.17058225329128,194.44693614846813,47202.0,,,7.9,
13690,46,5,19,10,6377,7.489545456365158,6.464304761042071,5.1852316781984085,7.91309032025861,206.7339765172572,47203.0,,,7.833333333333334,
13696,46,5,19,20,6377,8.774272421868718,5.343792693654992,6.943932000057857,5.585425043249428,197.3772808986405,47204.0,,,7.766666666666667,
13702,46,5,19,30,6377,5.4096951764844725,2.6314125430090534,5.0109948474494095,4.176683741528575,206.91114384655498,47205.0,,,7.7,
13708,46,5,19,40,6377,6.684082461980308,4.087931154393793,5.75942940264324,4.709982692573554,198.9084349169469,47206.0,,,7.633333333333334,
13714,46,5,19,50,6377,6.527863832306457,2.8255083936929304,5.706947997857594,4.31239289754599,206.22976959035182,47207.0,,,7.566666666666666,
13720,46,5,20,0,6377,6.1635157475042,2.9130504327250044,3.7524963536950096,5.5445152828565964,185.30161309649338,47208.0,,,7.5,
13726,46,5,20,10,6377,12.67211255600786,3.226119280180698,3.1833681444823068,4.153939569415188,186.57398750931702,47209.0,,,7.45,
13732,46,5,20,20,6377,7.361173237820637,2.1923577733152557,2.825860401780248,3.4791338560691245,159.61639166749038,47210.0,,,7.4,
13738,46,5,20,30,6377,4.625758586418144,2.7131615377093,2.801579623980304,2.6409784489550447,165.98180746493142,47211.0,,,7.35,
13744,46,5,20,40,6377,3.2972406681612285,2.231507037649413,4.1262669654012045,1.8133524610903209,161.378743958087,47212.0,,,7.3,
13750,46,5,20,50,6377,4.33925068768405,1.2278514350483003,3.6579566447294174,3.0210213177355465,158.03386424514642,47213.0,,,7.25,
13756,46,5,21,0,6377,2.3285072990303304,1.806034849332867,3.1448165776791286,1.5761593847174398,154.60321416500202,47214.0,,,7.2,
13762,46,5,21,10,6377,3.8439336404936917,2.5326482684026765,2.460193346442395,2.4114485592528463,162.43238432901202,47215.0,,,7.166666666666667,
13768,46,5,21,20,6377,5.9589293814790825,3.188369321702229,3.183971764514303,2.385938361173164,156.57297189806513,47216.0,,,7.133333333333334,
13774,46,5,21,30,6377,7.925719738064026,4.77618854119484,2.024563987822968,2.7223799931154997,170.83546933525426,47217.0,,,7.1,
13780,46,5,21,40,6377,3.774089312003225,2.7473986227775966,1.5059705288530616,2.4308806698391487,180.68121519497646,47218.0,,,7.066666666666666,
13786,46,5,21,50,6377,4.021468171393142,16.557632895259033,1.2930962393180123,1.4024960426893305,198.8420907264213,47219.0,,,7.033333333333333,
13792,46,5,22,0,6377,3.36280032576079,1.171461233095435,1.1852576271832291,2.780931042790276,163.66821171755322,47220.0,,,7.0,
13798,46,5,22,10,6377,6.111349902064048,2.3141250524135923,1.8722194687689264,2.1849844008860373,181.72166338390446,47221.0,,,7.133333333333333,
13804,46,5,22,20,6377,2.705725757901841,1.941020468117634,2.0109814064457168,1.8808574045506048,149.68316843664968,47222.0,,,7.266666666666667,
13810,46,5,22,30,6377,4.938309705824711,4.1649758600377025,0.8703259248431895,0.8612397423127489,167.1199670227665,47223.0,,,7.4,
13816,46,5,22,40,6377,3.3220065812046675,1.5327714499167442,0.0,0.94514255755991,164.21678997298832,47224.0,,,7.533333333333333,
13822,46,5,22,50,6377,2.9811485161687417,2.732896458960207,1.2403511836510774,0.6173518110752672,162.5171533510499,47225.0,,,7.666666666666666,
13828,46,5,23,0,6377,4.1162612004306265,1.7417287599598366,1.6036638156869991,1.5452711985195209,158.68300895049381,47226.0,,,7.8,
13834,46,5,23,10,6377,3.2821884964989447,1.7235682399009904,0.29427719864899465,2.0623021012994016,147.83928948485882,47227.0,,,7.916666666666666,
13840,46,5,23,20,6377,3.5251126128880634,3.2809927128355185,1.471385993244973,0.8277321169781179,164.42056972771752,47228.0,,,8.033333333333333,
13846,46,5,23,30,6377,4.1156694254006645,2.4578375581869727,0.8967675503650451,1.020896540219821,133.2996740237653,47229.0,,,8.15,
13852,46,5,23,40,6377,1.0324707838814424,1.9578961876934984,0.6978160052925312,0.23339059784931776,128.43394261121398,47230.0,,,8.266666666666666,
13858,46,5,23,50,6377,3.4658691317611736,1.4579548172000234,0.5818358480250057,1.3818415389982857,138.2195503166069,47231.0,,,8.383333333333333,
13864,46,6,0,0,6377,0.8926431913366359,1.19104474901404,0.7648490234648455,0.9192685019865612,144.5273235968457,47232.0,,,8.5,
13870,46,6,0,10,6377,2.271676727379805,0.4241933103345813,0.3701836913151864,0.0,139.2221498817331,47233.0,,,8.45,
13876,46,6,0,20,6377,1.517690255345968,0.38974833505676,1.2950808826252602,1.0008036839762655,123.86214741856008,47234.0,,,8.4,
13882,46,6,0,30,6377,0.4241933103345813,0.6427165263236652,0.8081545235605304,0.29427719864899465,132.73476007521396,47235.0,,,8.35,
13888,46,6,0,40,6377,1.416431997107392,0.4241933103345813,0.4241933103345813,0.4932228212204911,135.7961089204722,47236.0,,,8.299999999999999,
13894,46,6,0,50,6377,1.5876511936740505,3.6475915842170132,0.582397495472495,0.6916591034670369,134.87416221561335,47237.0,,,8.25,
13900,46,6,1,0,6377,1.7227068914887211,0.77949667011352,0.66337103001471,0.9470413126129202,154.65470274982158,47238.0,,,8.2,
13906,46,6,1,10,6377,0.972145830529255,1.1830354767570563,0.5138773249115358,0.66337103001471,127.10008155558558,47239.0,,,8.233333333333333,
13912,46,6,1,20,6377,1.3680510674115092,1.1623868955670291,0.2598322233711733,0.1092616079945419,138.03465274866102,47240.0,,,8.266666666666666,
13918,46,6,1,30,6377,1.7717294343853132,0.9094127817991068,0.0,0.4241933103345813,142.09996092163476,47241.0,,,8.3,
13924,46,6,1,40,6377,0.7737095482827092,0.7588421664224753,0.12991611168558667,0.5080902030807251,126.66912190251968,47242.0,,,8.333333333333334,
13930,46,6,1,50,6377,0.582397495472495,0.4241933103345813,0.582397495472495,0.5541094220201679,129.01287858748572,47243.0,,,8.366666666666667,
13936,46,6,2,0,6377,0.967695816303965,0.7588421664224753,0.0,0.5876170473547989,117.89164874212852,47244.0,,,8.4,
13942,46,6,2,10,6377,0.2540451015403625,0.38974833505676,0.4524813837869083,0.12991611168558667,110.7602725141973,47245.0,,,8.4,
13948,46,6,2,20,6377,0.5138773249115358,0.6437934365971225,0.6427165263236652,0.12991611168558667,112.74083474029585,47246.0,,,8.4,
13954,46,6,2,30,6377,0.7505610609594661,0.0,0.12991611168558667,0.0,112.77452946200336,47247.0,,,8.4,
13960,46,6,2,40,6377,1.5889359941570325,0.2391777196801285,0.0,0.29427719864899465,105.32334253153655,47248.0,,,8.4,
13966,46,6,2,50,6377,0.2598322233711733,0.2482579797095517,0.0,0.29427719864899465,107.27164875371314,47249.0,,,8.4,
13972,46,6,3,0,6377,0.2598322233711733,0.2540451015403625,0.12991611168558667,0.12991611168558667,106.11112562748023,47250.0,,,8.4,
13978,46,6,3,10,6377,1.217480452034878,0.6437934365971225,0.1092616079945419,0.12412898985477587,102.19435740271255,47251.0,,,8.316666666666666,
13984,46,6,3,20,6377,2.9006829569979864,1.5384190114172875,0.2598322233711733,0.12991611168558667,97.48222681209313,47252.0,,,8.233333333333334,
13990,46,6,3,30,6377,1.1968318708448504,0.12991611168558667,0.0,0.1092616079945419,94.81732690418819,47253.0,,,8.15,
13996,46,6,3,40,6377,0.3839612132259492,0.2598322233711733,0.0,0.1092616079945419,88.07127150161242,47254.0,,,8.066666666666666,
14002,46,6,3,50,6377,1.1979028586172906,0.7668514386794584,0.12991611168558667,0.2598322233711733,89.06904508096224,47255.0,,,7.983333333333333,
14008,46,6,4,0,6377,0.7750466558882299,0.0,0.2598322233711733,0.12991611168558667,91.26942333150257,47256.0,,,7.9,
14014,46,6,4,10,6377,0.0,0.12412898985477587,0.12412898985477587,0.12991611168558667,90.93697795906326,47257.0,,,7.866666666666667,
14020,46,6,4,20,6377,0.5876170473547989,0.1092616079945419,0.0,0.12991611168558667,87.46853484314356,47258.0,,,7.833333333333334,
14026,46,6,4,30,6377,0.1092616079945419,0.0,0.1092616079945419,0.0,93.01413423226738,47259.0,,,7.800000000000001,
14032,46,6,4,40,6377,0.0,0.0,0.12991611168558667,0.0,83.07010426790507,47260.0,,,7.766666666666667,
14038,46,6,4,50,6377,0.0,0.0,0.0,0.0,72.71415321287614,47261.0,,,7.733333333333333,
14044,46,6,5,0,6377,0.0,0.38974833505676,0.6115646892444562,0.12991611168558667,78.89526812572804,47262.0,,,7.7,
14050,46,6,5,10,6377,0.8681096969180346,0.0,0.0,0.12991611168558667,76.50331855909306,47263.0,,,7.633333333333334,
14056,46,6,5,20,6377,0.5138773249115358,0.12991611168558667,0.0,0.2482579797095517,70.92419492855272,47264.0,,,7.566666666666666,
14062,46,6,5,30,6377,0.12991611168558667,0.29427719864899465,0.12991611168558667,0.3225652721013217,90.28003180638063,47265.0,,,7.5,
14068,46,6,5,40,6377,2.1141084420696554,0.0,0.12412898985477587,0.5483223001893572,105.51894383666084,47266.0,,,7.433333333333334,
14074,46,6,5,50,6377,0.0,0.77949667011352,0.12991611168558667,0.2540451015403625,75.78155760264049,47267.0,,,7.366666666666666,
14080,46,6,6,0,6377,0.4035388066435366,0.4241933103345813,0.12991611168558667,0.12991611168558667,79.8331190257626,47268.0,,,7.3,
14086,46,6,6,10,6377,0.12412898985477587,0.12991611168558667,0.0,0.12991611168558667,79.04253461218447,47269.0,,,7.283333333333333,
14092,46,6,6,20,6377,0.9875355023904534,0.3484452501756879,0.66337103001471,0.0,75.70382715899807,47270.0,,,7.266666666666667,
14098,46,6,6,30,6377,1.1497357416319505,0.8828315959469839,0.2540451015403625,0.8612515873147837,82.43135728474677,47271.0,,,7.25,
14104,46,6,6,40,6377,0.2482579797095517,0.0,0.12991611168558667,0.29427719864899465,88.732053083618,47272.0,,,7.233333333333333,
14110,46,6,6,50,6377,0.7588421664224753,0.9725156105239384,1.1220093156271125,1.4162865142761072,96.39959859837484,47273.0,,,7.216666666666667,
14116,46,6,7,0,6377,5.440465939289851,0.9369937249726598,0.943857757076928,0.9518611068328936,93.73593131066644,47274.0,,,7.2,
14122,46,6,7,10,6377,5.27517342488427,0.9605715868676332,0.7266134190698089,0.8364425970128575,93.7163936012376,47275.0,,,7.166666666666667,
14128,46,6,7,20,6377,6.520419977784685,1.0128872679628378,1.0491786911711305,1.3008680044560712,127.62547001650677,47276.0,,,7.133333333333334,
14134,46,6,7,30,6377,5.012622920717499,2.006057382177821,1.3698975153419808,1.9950749135461607,119.1753153466576,47277.0,,,7.1,
14140,46,6,7,40,6377,5.288201646268541,2.9773565220980354,1.3416094418896538,2.3625059821094747,153.92709296438153,47278.0,,,7.066666666666666,
14146,46,6,7,50,6377,6.689477614890094,1.3486872867044644,0.7726385605102692,4.208785878226987,141.4841307179581,47279.0,,,7.033333333333333,
14152,46,6,8,0,6377,7.266243512405517,1.7268613780996025,1.6911256798377816,2.0748091373566884,148.94149173504832,47280.0,,,7.0,
14158,46,6,8,10,6377,6.905279970767102,2.847579970742715,2.4665781658041848,2.959209211994714,138.90709994190877,47281.0,,,7.1,
14164,46,6,8,20,6377,6.340334777309548,2.9452673350756364,2.6246067405283418,4.422506477902557,125.24700951436164,47282.0,,,7.2,
14170,46,6,8,30,6377,6.326124520733669,3.9099934085541515,2.9284735395317103,2.5495598881472046,147.13205465397206,47283.0,,,7.3,
14176,46,6,8,40,6377,6.621436806986438,2.9797182328544753,3.0349513496525904,3.605774601463464,158.7853786846274,47284.0,,,7.3999999999999995,
14182,46,6,8,50,6377,8.573283318508869,4.048290832315122,3.750002370062812,4.837410743127962,146.8776087167355,47285.0,,,7.5,
14188,46,6,9,0,6377,5.258991641500828,3.559198292624058,3.541455302134908,5.788591774183849,174.99446090512714,47286.0,,,7.6,
14194,46,6,9,10,6377,10.800286673585598,3.8351826983384485,5.888190726897882,6.772434838656082,166.8263746314072,47287.0,,,7.8999999999999995,
14200,46,6,9,20,6377,9.124372423750053,2.23387467090687,4.625178066793623,5.201364988364592,185.10377867471732,47288.0,,,8.2,
14206,46,6,9,30,6377,5.334967619196017,1.6828628525508968,5.680166209250455,6.700125399527085,173.70437455357856,47289.0,,,8.5,
14212,46,6,9,40,6377,7.379294751063198,4.274237468032246,6.307089848772732,9.036330416714637,211.5861224475042,47290.0,,,8.8,
