,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed
13105,46,5,3,0,5570,0.32371422817866685,1.1690635391435702,0.11269753472632695,0.2696837372832626,204.07226344575312,47106.0,96.0,0.0,9.7,0.9
13111,46,5,3,10,5570,0.5125392713600602,0.9436684696909164,0.11269753472632695,0.0,195.9718138732473,47107.0,96.66666666666667,0.0,9.6,0.9666666666666667
13117,46,5,3,20,5570,1.6423678693964183,2.6070795287542756,0.4154854674822947,0.0,229.0869667523176,47108.0,97.33333333333333,0.0,9.5,1.0333333333333334
13123,46,5,3,30,5570,0.0,1.1690635391435702,0.11269753472632695,0.7844246033721766,188.7547806212906,47109.0,98.0,0.0,9.399999999999999,1.1
13129,46,5,3,40,5570,0.10855615115653447,2.300150212428516,1.6153955383367655,1.7761085937896866,200.25951939645032,47110.0,98.66666666666667,0.0,9.299999999999999,1.1666666666666667
13135,46,5,3,50,5570,4.304390137755353,3.0225649962365706,3.2198911101006766,0.4695159583776989,229.2734743718803,47111.0,99.33333333333333,0.0,9.2,1.2333333333333334
13141,46,5,4,0,5570,5.608225091890112,2.9847741419223737,0.030874566227376183,2.16967433815718,201.69688213576552,47112.0,100.0,0.0,9.1,1.3
13147,46,5,4,10,5570,0.8850014258599936,2.42206786101284,0.11269753472632695,1.7761085937896866,204.03126350044516,47113.0,100.0,0.0,9.1,1.1833333333333333
13153,46,5,4,20,5570,0.7780704178339509,1.7660275553554758,0.4584210395154352,1.538002675033452,368.66311543972364,47114.0,100.0,0.0,9.1,1.0666666666666667
13159,46,5,4,30,5570,1.6149265862894853,2.7136713214109034,0.5281830022086217,0.012061005805764273,243.38452471836632,47115.0,100.0,0.0,9.1,0.95
13165,46,5,4,40,5570,0.0,1.3004868933422884,0.4154854674822947,0.0,251.1375265259593,47116.0,100.0,0.0,9.1,0.8333333333333333
13171,46,5,4,50,5570,0.9990353820909681,1.4672149189640196,0.0,0.0,289.365378468017,47117.0,100.0,0.0,9.1,0.7166666666666667
13177,46,5,5,0,5570,1.2289792635299197,1.0285735268136968,1.4686841080982005,0.0,195.3902180030064,47118.0,100.0,0.0,9.1,0.6
13183,46,5,5,10,5570,9.450109680397762,2.0774273374114736,0.10806098179080847,1.0549608829319472,200.39540214275047,47119.0,100.0,0.0,9.083333333333332,0.65
13189,46,5,5,20,5570,5.010792123630926,8.491496465774496,0.06609149670116851,1.0097599663920849,275.4884127154369,47120.0,100.0,0.0,9.066666666666666,0.7
13195,46,5,5,30,5570,6.510147500206847,3.2816988134809333,1.9600902484580829,0.0,359.40882713860594,47121.0,100.0,0.0,9.05,0.75
13201,46,5,5,40,5570,4.232433125570989,2.595593368834769,0.1620914726862127,0.0,223.5500003087336,47122.0,100.0,0.0,9.033333333333333,0.8
13207,46,5,5,50,5570,2.090840638107177,3.1273424217933674,0.6031397885267249,3.492876309079281,235.06309129876843,47123.0,100.0,0.0,9.016666666666666,0.8500000000000001
13213,46,5,6,0,5570,5.967801196818713,2.6477854715420874,1.715563115210048,1.537066435152846,198.3112935508313,47124.0,100.0,0.0,9.0,0.9
13219,46,5,6,10,5570,5.469174244794152,3.3501752615787543,0.9094937720326692,1.015248978706104,240.30778966764026,47125.0,100.0,0.0,8.95,0.8833333333333333
13225,46,5,6,20,5570,4.731085399031375,5.7810301659457455,0.9059277212826928,2.1478802393276304,226.5406715406551,47126.0,100.0,0.0,8.9,0.8666666666666667
13231,46,5,6,30,5570,2.774815967750819,8.190207086933656,3.2788346319166006,1.8407906077894198,251.37678123869182,47127.0,100.0,0.0,8.85,0.8500000000000001
13237,46,5,6,40,5570,16.652592383099094,6.5005299800619625,6.2978218707746425,1.684833854116256,268.3017308599074,47128.0,100.0,0.0,8.799999999999999,0.8333333333333334
13243,46,5,6,50,5570,19.08113849948252,16.220628235335866,3.3854141643460838,5.272976691532333,302.15758375758537,47129.0,100.0,0.0,8.75,0.8166666666666667
13249,46,5,7,0,5570,31.9621044233945,13.387300988536088,5.633314190075335,7.89168740423975,304.71205026575217,47130.0,100.0,0.0,8.7,0.8
13255,46,5,7,10,5570,23.761574934662644,8.70665860630358,6.052558042149072,4.0180902850491185,306.27331691203165,47131.0,99.66666666666667,0.0,8.733333333333333,0.8
13261,46,5,7,20,5570,25.20663115871824,29.060052632657822,11.48454889684599,4.5568688528905135,331.6060491069117,47132.0,99.33333333333333,0.0,8.766666666666666,0.8
13267,46,5,7,30,5570,21.52799288204947,24.649510994659142,6.127334602331133,9.324041435376287,314.7846822078074,47133.0,99.0,0.0,8.8,0.8
13273,46,5,7,40,5570,30.13580813575069,6.971154687512147,8.40526745521528,8.947222236877506,289.05243003157483,47134.0,98.66666666666667,0.0,8.833333333333334,0.8
13279,46,5,7,50,5570,22.958868269255014,14.271959396708098,12.48108840281486,18.10636795550194,319.77502770008067,47135.0,98.33333333333333,0.0,8.866666666666667,0.8
13285,46,5,8,0,5570,30.255284650516785,56.52268809238102,10.011054590797679,14.12859972318578,316.7022349486168,47136.0,98.0,0.0,8.9,0.8
13291,46,5,8,10,5570,25.279121358076267,28.063472181315483,19.72431249018553,10.831754713880999,341.92679212315585,47137.0,96.5,0.0,9.116666666666667,0.8
13297,46,5,8,20,5570,36.240451763983955,30.516854848502927,19.54094989808959,24.224817778789593,411.1742361873832,47138.0,95.0,0.0,9.333333333333334,0.8
13303,46,5,8,30,5570,40.21833950317465,22.26486330738965,25.22375357830694,25.21325058580361,537.6048533253005,47139.0,93.5,0.0,9.55,0.8
13309,46,5,8,40,5570,45.272671800079785,31.1511528213298,23.550668965547985,29.648624507200328,340.95168274445734,47140.0,92.0,0.0,9.766666666666666,0.8
13315,46,5,8,50,5570,34.16427073874121,30.126991599335515,29.346517949637647,28.448232737371715,331.8044318710435,47141.0,90.5,0.0,9.983333333333333,0.8
13321,46,5,9,0,5570,57.263777344310434,29.57164021175853,15.29980686028831,27.37481610735929,376.4953777199485,47142.0,89.0,0.0,10.2,0.8
13327,46,5,9,10,5570,37.28386931200685,22.368100604995266,25.21797429032547,17.67898265314424,382.0582607393085,47143.0,87.0,0.0,10.466666666666667,0.8666666666666667
13333,46,5,9,20,5570,45.063041229161975,7.848312363722054,23.636096291816443,27.806059739683423,453.5595763869184,47144.0,85.0,0.0,10.733333333333333,0.9333333333333333
13339,46,5,9,30,5570,39.475101649661404,12.721283613793357,30.94775346074927,36.06969395832839,529.7558045447972,47145.0,83.0,0.0,11.0,1.0
13345,46,5,9,40,5570,66.57087839433831,23.626430503345972,24.023692003783943,28.02690534165145,513.2603154971691,47146.0,81.0,0.0,11.266666666666667,1.0666666666666667
13351,46,5,9,50,5570,37.66123559717811,20.63200458249604,25.824098136642288,21.335869582449355,370.25672743956324,47147.0,79.0,0.0,11.533333333333333,1.1333333333333333
13357,46,5,10,0,5570,47.40335279476272,38.66721738207932,25.167335957206287,21.983996009776405,483.29183991408723,47148.0,77.0,0.0,11.8,1.2
13363,46,5,10,10,5570,36.51738463251424,38.509672300989756,32.87412756257336,24.5892541552697,487.1885973128646,47149.0,76.66666666666667,0.0,11.933333333333334,1.2
13369,46,5,10,20,5570,30.70497535842223,49.81581006482006,29.35992233586643,32.476885200880076,487.8227605138949,47150.0,76.33333333333333,0.0,12.066666666666666,1.2
13375,46,5,10,30,5570,30.93175729526199,27.73356082373033,23.52374714810723,22.06002201560558,455.0444204837754,47151.0,76.0,0.0,12.2,1.2
13381,46,5,10,40,5570,35.41613139859772,39.5387835111434,28.43286865430323,25.692728347920948,405.3551591289073,47152.0,75.66666666666667,0.0,12.333333333333334,1.2
13387,46,5,10,50,5570,45.45948511275118,39.23946654869157,30.22231985379521,22.843738658086906,373.6475308778338,47153.0,75.33333333333333,0.0,12.466666666666667,1.2
13393,46,5,11,0,5570,42.97716983953056,48.124987680931675,26.22308834063095,25.57505799710925,385.5104778775979,47154.0,75.0,0.0,12.6,1.2
13399,46,5,11,10,5570,42.93613395378989,25.738855549853692,30.324007917718745,27.468930302176446,455.1490365559927,47155.0,74.0,0.0,12.85,1.25
13405,46,5,11,20,5570,40.13732902344072,35.835923545736826,26.85560412316709,26.226871038486966,385.6912970469511,47156.0,73.0,0.0,13.1,1.3
13411,46,5,11,30,5570,36.93615832227696,53.069235323088684,31.813360207336622,18.55100039200574,469.3325120747898,47157.0,72.0,0.0,13.35,1.35
13417,46,5,11,40,5570,30.280759835902163,28.640233276835986,28.742546946300017,21.39782765606837,378.29251929576,47158.0,71.0,0.0,13.6,1.4
13423,46,5,11,50,5570,24.74607544843249,34.869969198685105,26.250374117910763,22.947269386092334,385.46922273017,47159.0,70.0,0.0,13.85,1.45
13429,46,5,12,0,5570,29.491785795370546,25.146348183272988,35.063038009985306,26.724758454230013,435.88587288010916,47160.0,69.0,0.0,14.1,1.5
13435,46,5,12,10,5570,35.24004417228009,33.00329715058042,24.388257863304506,24.28381652479092,375.7458141109306,47161.0,69.16666666666667,0.0,14.1,1.4666666666666668
13441,46,5,12,20,5570,25.183663459029532,25.70481186103112,18.84353848700727,21.447885609738453,391.3940335527488,47162.0,69.33333333333333,0.0,14.1,1.4333333333333333
13447,46,5,12,30,5570,27.66278960268096,23.99161967489102,24.991305397029553,17.423581620897373,372.2407004410952,47163.0,69.5,0.0,14.1,1.4
13453,46,5,12,40,5570,24.151066416005392,45.87113441141936,17.94556605791431,20.20955358318823,366.644204938815,47164.0,69.66666666666667,0.0,14.1,1.3666666666666667
13459,46,5,12,50,5570,25.33252127779841,27.057096287054787,15.954658625409227,19.508513983325464,398.87038012858375,47165.0,69.83333333333333,0.0,14.1,1.3333333333333335
13465,46,5,13,0,5570,31.7949406013076,16.070200176876682,23.271392872826986,20.952855691600217,352.10802766078046,47166.0,70.0,0.0,14.1,1.3
13471,46,5,13,10,5570,17.443848703426177,17.72725921066773,23.040947189105506,12.539648429674473,371.926539594703,47167.0,70.0,0.0,14.15,1.3666666666666667
13477,46,5,13,20,5570,29.233301280085648,30.312546877672343,24.145098964625873,17.283418073772477,398.4430557549241,47168.0,70.0,0.0,14.2,1.4333333333333333
13483,46,5,13,30,5570,31.24708240492075,21.29999683749589,15.890251213259651,16.860395726598735,333.1144376975328,47169.0,70.0,0.0,14.25,1.5
13489,46,5,13,40,5570,23.359531745835714,14.652534647334885,20.34370603247051,27.90602930278096,373.6911157427563,47170.0,70.0,0.0,14.3,1.5666666666666667
13495,46,5,13,50,5570,28.427316883280767,21.184676785291646,23.66235201369595,20.726353157134174,356.91200096178596,47171.0,70.0,0.0,14.35,1.6333333333333333
13501,46,5,14,0,5570,34.83609340075802,21.566945894334694,31.88613206620224,19.258205877223734,383.55353700756854,47172.0,70.0,0.0,14.4,1.7
13507,46,5,14,10,5570,27.24088444404169,13.333128158846824,19.222054415165264,19.117488694744946,332.0444731522765,47173.0,69.33333333333333,0.0,14.466666666666667,1.7166666666666666
13513,46,5,14,20,5570,25.379751186678387,12.662307400120685,20.31922908125717,13.341374506023154,367.12171214213134,47174.0,68.66666666666667,0.0,14.533333333333333,1.7333333333333334
13519,46,5,14,30,5570,29.70316975083741,14.01277219398082,20.359916780160894,20.58938133234987,336.8845996154513,47175.0,68.0,0.0,14.600000000000001,1.75
13525,46,5,14,40,5570,35.82364092459417,15.316096487414743,16.000768011858693,20.003506704548517,397.248826030073,47176.0,67.33333333333333,0.0,14.666666666666668,1.7666666666666666
13531,46,5,14,50,5570,26.372512312559838,10.12947343077673,19.708121418908075,22.902630059523894,384.14967570773814,47177.0,66.66666666666667,0.0,14.733333333333334,1.7833333333333334
13537,46,5,15,0,5570,35.31652562969722,25.655524808714823,28.056566956918047,20.639534435045245,430.2585354017074,47178.0,66.0,0.0,14.8,1.8
13543,46,5,15,10,5570,22.3969185052545,7.332057673457512,19.539803972459296,12.937418878167223,308.6715899999475,47179.0,66.0,0.0,14.666666666666668,1.7833333333333334
13549,46,5,15,20,5570,18.19778923537451,16.463744607320766,21.411956776575195,17.268892456668464,371.95867097957296,47180.0,66.0,0.0,14.533333333333333,1.7666666666666666
13555,46,5,15,30,5570,33.25962447520569,25.40869280126036,14.399830186900886,15.285831440898717,351.5507643710067,47181.0,66.0,0.0,14.4,1.75
13561,46,5,15,40,5570,21.816896043132232,14.912376808313216,25.638945450771352,25.720252039269468,411.7046287479287,47182.0,66.0,0.0,14.266666666666667,1.7333333333333334
13567,46,5,15,50,5570,28.874560981860103,23.854652153128857,34.028541268113024,26.08620801694828,350.45251958669303,47183.0,66.0,0.0,14.133333333333333,1.7166666666666666
13573,46,5,16,0,5570,35.39088355285705,13.064534818594227,30.981102049267392,33.23190828391013,371.21508650078886,47184.0,66.0,0.0,14.0,1.7
13579,46,5,16,10,5570,29.77168419709569,17.426108413222412,25.6615114524648,21.871776550823363,368.89909375316796,47185.0,66.5,0.0,13.883333333333333,1.65
13585,46,5,16,20,5570,30.374892803887057,16.603883603832784,22.504578216028886,31.818547562736672,363.4098689729289,47186.0,67.0,0.0,13.766666666666667,1.5999999999999999
13591,46,5,16,30,5570,23.770505369270676,21.396507856035317,27.686591404866828,26.323077784734522,369.3821733777682,47187.0,67.5,0.0,13.65,1.5499999999999998
13597,46,5,16,40,5570,41.418849976741534,14.196051591660993,28.612042966193762,20.62462626779951,486.5757629726242,47188.0,68.0,0.0,13.533333333333333,1.5
13603,46,5,16,50,5570,34.637111430098145,20.448109270571088,38.06294850118832,24.174181960160755,348.02886017996485,47189.0,68.5,0.0,13.416666666666668,1.45
13609,46,5,17,0,5570,20.280301625347555,13.005475203573164,24.302679758541103,17.14391733248373,414.6718982916212,47190.0,69.0,0.0,13.3,1.4
13615,46,5,17,10,5570,24.324260590076605,13.6680388723016,26.62158258650929,26.688787374072966,399.3340548035202,47191.0,70.16666666666667,0.0,13.183333333333334,1.4333333333333333
13621,46,5,17,20,5570,35.43257286178941,13.792430105532745,20.442491998764147,27.226512090581174,392.6157662459972,47192.0,71.33333333333333,0.0,13.066666666666666,1.4666666666666666
13627,46,5,17,30,5570,26.0778655747575,25.071416361174514,23.723669145163843,26.3907910477146,389.50038507188316,47193.0,72.5,0.0,12.95,1.5
13633,46,5,17,40,5570,32.5126294048303,27.918988492242512,28.39661903374343,25.428516895818124,356.8117555335421,47194.0,73.66666666666667,0.0,12.833333333333334,1.5333333333333334
13639,46,5,17,50,5570,32.97661820378314,12.655700964001362,23.01555955774374,23.833500712196837,414.00414908251486,47195.0,74.83333333333333,0.0,12.716666666666667,1.5666666666666667
13645,46,5,18,0,5570,34.65878048188766,18.109546465381715,21.48481563621285,30.010719680819683,435.4168980910382,47196.0,76.0,0.0,12.6,1.6
13651,46,5,18,10,5570,31.373198528461923,19.658202664740767,26.334507617795467,31.2803278254656,410.02108470849277,47197.0,76.83333333333333,0.0,12.516666666666666,1.5833333333333335
13657,46,5,18,20,5570,31.10701801151042,11.705732840259664,23.46753652886621,20.254318880502545,378.2034094785838,47198.0,77.66666666666667,0.0,12.433333333333334,1.5666666666666667
13663,46,5,18,30,5570,31.36312721479007,15.12339343596456,31.645765812055203,26.15081463138839,377.41257189122297,47199.0,78.5,0.0,12.35,1.55
13669,46,5,18,40,5570,38.155850729218955,24.503227279615377,20.63547849684382,19.94499367969423,413.281831453176,47200.0,79.33333333333333,0.0,12.266666666666666,1.5333333333333334
13675,46,5,18,50,5570,21.84579310245761,15.012250861527873,20.222778665025988,18.499294386503628,363.5896477349752,47201.0,80.16666666666667,0.0,12.183333333333334,1.5166666666666666
13681,46,5,19,0,5570,43.790049541831685,28.43285981797528,17.043736741030507,33.19625665103601,386.2852242133375,47202.0,81.0,0.0,12.1,1.5
13687,46,5,19,10,5570,38.93754976295681,36.20522665227816,16.97631719403436,16.964288620269926,408.28626577495237,47203.0,81.5,0.0,12.016666666666666,1.4666666666666668
13693,46,5,19,20,5570,45.68597982175577,30.979361986262926,13.961089321409712,22.345840115089057,434.938602916814,47204.0,82.0,0.0,11.933333333333334,1.4333333333333333
13699,46,5,19,30,5570,37.3469427947993,39.84012944255755,18.046045768955914,23.57049311845756,347.8739810723361,47205.0,82.5,0.0,11.85,1.4
13705,46,5,19,40,5570,32.23508516537955,22.00244543201752,17.187740419591186,17.183427109653266,528.4844323719655,47206.0,83.0,0.0,11.766666666666666,1.3666666666666667
13711,46,5,19,50,5570,27.80324928480195,14.148335161496787,17.106460784794635,14.228334727124144,309.8609558409022,47207.0,83.5,0.0,11.683333333333334,1.3333333333333335
13717,46,5,20,0,5570,25.87089864775356,13.467759291379032,8.684640411387896,15.7117147434301,330.0629520404667,47208.0,84.0,0.0,11.6,1.3
13723,46,5,20,10,5570,34.36038381134125,12.368864789274893,10.051819935078647,13.14014456269924,396.1016947119073,47209.0,84.16666666666667,0.0,11.55,1.2833333333333334
13729,46,5,20,20,5570,19.74922854590725,17.20300287390723,9.062822625082637,10.474564010378252,372.63243148765997,47210.0,84.33333333333333,0.0,11.5,1.2666666666666666
13735,46,5,20,30,5570,23.51034805423904,14.26242379084401,9.604626886994595,10.608982728422587,599.3629574370209,47211.0,84.5,0.0,11.45,1.25
13741,46,5,20,40,5570,29.864351412763824,23.01576276281756,11.226131929115496,10.387768156193573,342.27180103261287,47212.0,84.66666666666667,0.0,11.4,1.2333333333333334
13747,46,5,20,50,5570,17.722187910532874,7.132508753514951,11.094801659993653,10.938563855198462,354.53764334576414,47213.0,84.83333333333333,0.0,11.350000000000001,1.2166666666666666
13753,46,5,21,0,5570,18.931822336684263,17.535434915667494,7.014261901094573,12.219234337656728,348.4973645765798,47214.0,85.0,0.0,11.3,1.2
13759,46,5,21,10,5570,16.316330345082882,7.342724282735611,8.587556578453265,9.023114127568974,393.7698175968802,47215.0,85.0,0.0,11.266666666666667,1.2
13765,46,5,21,20,5570,33.0228074594811,6.9095123608674776,17.814777433376953,8.062039304055196,386.95462054736987,47216.0,85.0,0.0,11.233333333333334,1.2
13771,46,5,21,30,5570,19.731495952058822,18.47932576712973,5.100079273689736,8.651881979667277,345.22758954835405,47217.0,85.0,0.0,11.2,1.2
13777,46,5,21,40,5570,18.911706693553985,13.328312738928075,5.5160068898713455,8.232203858481778,347.38113179697996,47218.0,85.0,0.0,11.166666666666666,1.2
13783,46,5,21,50,5570,7.0763128768537245,8.155744633539815,6.925138409681374,5.442797772511637,375.19229202087564,47219.0,85.0,0.0,11.133333333333333,1.2
13789,46,5,22,0,5570,7.5756637173129775,8.865556328211971,5.136916784398095,5.061937538852897,350.02473397065916,47220.0,85.0,0.0,11.1,1.2
13795,46,5,22,10,5570,7.272545628526478,7.038308229249928,1.6933696276202923,2.6097765043347807,323.7245860882217,47221.0,84.83333333333333,0.0,11.116666666666667,1.1666666666666665
13801,46,5,22,20,5570,9.057495520761744,5.986669191377058,2.200662049667608,5.958130635167547,326.47027016243555,47222.0,84.66666666666667,0.0,11.133333333333333,1.1333333333333333
13807,46,5,22,30,5570,21.55351224567489,14.247112160166125,4.449338883938508,7.579722882232128,287.94387650123815,47223.0,84.5,0.0,11.149999999999999,1.1
13813,46,5,22,40,5570,14.185817142093375,5.496132081428693,6.517527236968974,2.9351043377117105,271.2888071529574,47224.0,84.33333333333333,0.0,11.166666666666666,1.0666666666666667
13819,46,5,22,50,5570,11.108436901585668,9.537920427403947,5.023189313854439,3.3072019554064047,419.6570259134098,47225.0,84.16666666666667,0.0,11.183333333333334,1.0333333333333332
13825,46,5,23,0,5570,6.259920762560537,8.636398191812129,2.811492445237206,3.81059955826049,257.59526312824033,47226.0,84.0,0.0,11.2,1.0
13831,46,5,23,10,5570,9.696130641861126,9.380384811381752,1.7182011891623827,1.4605501052973928,278.85821829765763,47227.0,83.66666666666667,0.0,11.233333333333333,0.9833333333333334
13837,46,5,23,20,5570,13.056687436295734,11.054769311815429,5.288598181928854,2.468028416756321,361.88321118169614,47228.0,83.33333333333333,0.0,11.266666666666666,0.9666666666666667
13843,46,5,23,30,5570,16.140573130071488,9.079051511875884,4.2766842655937864,3.790320435558853,323.3303454138055,47229.0,83.0,0.0,11.3,0.95
13849,46,5,23,40,5570,5.084776707378605,6.598790567862473,2.3889542380397777,2.851946702118898,277.46737564367663,47230.0,82.66666666666667,0.0,11.333333333333334,0.9333333333333333
13855,46,5,23,50,5570,11.044652954415076,10.621265878436118,2.6363425257564748,2.0607455529595207,328.8951692008931,47231.0,82.33333333333333,0.0,11.366666666666667,0.9166666666666667
13861,46,6,0,0,5570,7.9002328788021865,7.05327952514729,0.8134937960476248,4.381133157560851,435.36946197639327,47232.0,82.0,0.0,11.4,0.9
13867,46,6,0,10,5570,8.038331480652246,5.264867510470529,3.2652475670361762,4.146551392921909,228.4730509885995,47233.0,82.0,0.0,11.4,0.8666666666666667
13873,46,6,0,20,5570,3.6628597573225887,2.155615555179799,1.851446492109888,0.4815769641834632,333.9391267694105,47234.0,82.0,0.0,11.4,0.8333333333333334
13879,46,6,0,30,5570,11.858029964496437,4.305903031914808,1.0098196728248303,1.7476382381718487,259.2178381921719,47235.0,82.0,0.0,11.4,0.8
13885,46,6,0,40,5570,3.1437158618846466,2.7807646203169654,0.7964856091779409,2.4118811475147077,264.525927819833,47236.0,82.0,0.0,11.4,0.7666666666666666
13891,46,6,0,50,5570,1.7245103480202957,1.8055139708828816,0.8152991695995527,2.5605331971618632,262.1499429008626,47237.0,82.0,0.0,11.4,0.7333333333333333
13897,46,6,1,0,5570,3.695789288533076,2.3660407284530605,0.3823812720095896,0.6408805369349486,215.98706267978824,47238.0,82.0,0.0,11.4,0.7
13903,46,6,1,10,5570,5.007365633684387,4.136043580173048,0.1667280256217312,0.4000427173103568,251.3300507120578,47239.0,81.83333333333333,0.0,11.416666666666668,0.7166666666666667
13909,46,6,1,20,5570,2.1577803158687145,5.214159057508551,0.0,0.9976989605863206,276.2380330784034,47240.0,81.66666666666667,0.0,11.433333333333334,0.7333333333333333
13915,46,6,1,30,5570,2.721246252614784,5.025537848613092,0.11269753472632695,2.5605331971618632,319.674678531248,47241.0,81.5,0.0,11.45,0.75
13921,46,6,1,40,5570,10.554102860914169,4.816809272433577,3.0542308735838364,2.414731466962831,223.76405151284882,47242.0,81.33333333333333,0.0,11.466666666666667,0.7666666666666667
13927,46,6,1,50,5570,0.8810261294954824,1.246456402446884,0.0,0.8927200674193417,220.79804765961282,47243.0,81.16666666666667,0.0,11.483333333333334,0.7833333333333333
13933,46,6,2,0,5570,2.8310694767216336,5.4105072009632265,0.5003905246050752,1.246456402446884,234.738462997772,47244.0,81.0,0.0,11.5,0.8
13939,46,6,2,10,5570,2.606930546102796,0.8850014258599936,0.0,0.0,242.00236573606458,47245.0,80.83333333333333,0.0,11.5,0.8833333333333334
13945,46,6,2,20,5570,3.918460720457117,16.354001367673124,0.11269753472632695,1.3246446202152098,270.90670393991803,47246.0,80.66666666666667,0.0,11.5,0.9666666666666667
13951,46,6,2,30,5570,7.772062049571631,3.794459641755703,0.4154854674822947,0.22125368588286146,247.34564186783388,47247.0,80.5,0.0,11.5,1.05
13957,46,6,2,40,5570,0.11269753472632695,0.8309709349645894,0.0,0.8309709349645894,243.942968882825,47248.0,80.33333333333333,0.0,11.5,1.1333333333333333
13963,46,6,2,50,5570,6.329765297591683,0.8309709349645894,0.8971221380985035,0.0,201.44873344759515,47249.0,80.16666666666667,0.0,11.5,1.2166666666666668
13969,46,6,3,0,5570,1.8592679837932848,3.200944782049531,0.6362439839994302,0.2253950694526539,186.2363000328099,47250.0,80.0,0.0,11.5,1.3
13975,46,6,3,10,5570,0.8197591218580839,1.3014529802857888,0.12475854053209125,0.012061005805764273,200.80954244096782,47251.0,80.33333333333333,0.0,11.416666666666666,1.2166666666666668
13981,46,6,3,20,5570,0.510705863291657,0.8309709349645894,0.0,0.0,189.0005050371763,47252.0,80.66666666666667,0.0,11.333333333333334,1.1333333333333333
13987,46,6,3,30,5570,4.129382403906217,3.760443268016334,0.4154854674822947,0.0,179.82569970993808,47253.0,81.0,0.0,11.25,1.05
13993,46,6,3,40,5570,6.609190857939741,1.3004868933422884,0.0,0.0,206.61387680106574,47254.0,81.33333333333333,0.0,11.166666666666666,0.9666666666666668
13999,46,6,3,50,5570,2.525407233346189,1.6619418699291788,0.0,0.0,192.49630003210143,47255.0,81.66666666666667,0.0,11.083333333333334,0.8833333333333334
14005,46,6,4,0,5570,1.6987157304863727,2.304291595998308,0.05403049089540424,0.0,167.85108702221405,47256.0,82.0,0.0,11.0,0.8
14011,46,6,4,10,5570,0.0,0.8850014258599936,0.0,0.0,202.07278967058318,47257.0,80.0,0.0,10.966666666666667,0.8500000000000001
14017,46,6,4,20,5570,0.32371422817866685,3.6260619055940406,0.0,0.2253950694526539,184.30211380145388,47258.0,78.0,0.0,10.933333333333334,0.9
