,week,weekday,hour,minute,CellID,countrycode,smsin,smsout,callin,callout,internet,idx
24,48,5,23,40,5459,335,9.225591386978792,8.571221341523213,18.254608381211764,18.279053968874663,674.0684962771348,49246.0
25,48,5,23,40,5570,126,5.045259172659466,3.756096931382063,4.6494357645301685,2.7627126355137435,411.8359559458678,49246.0
26,48,5,23,40,5644,169,3.403979604475852,2.1976237205002542,0.9745559371013132,1.0326167062746074,232.23418161512814,49246.0
27,48,5,23,40,6372,39,3.3435230667241544,4.4632089024042925,3.2787984093704656,12.204147745036796,429.56590022043264,49246.0
28,48,5,23,40,6377,129,0.8771840344464403,2.103605186180474,0.7519840568192244,0.38974833505676,163.80288570516075,49246.0
29,48,5,23,40,6561,39,3.6034872942592204,1.4084861979652192,0.7888936928799145,1.9981427168880768,234.3917443360611,49246.0
30,48,5,23,50,5459,299,6.834494609973644,12.59769026959634,14.319484923390874,10.179827853671936,555.793791522291,49247.0
31,48,5,23,50,5570,113,2.579944558760547,7.5275801608816515,0.6408805369349486,1.845369920063905,329.58613422463014,49247.0
32,48,5,23,50,5644,132,0.9630502874534992,2.012612390818064,0.2958913181440473,0.39758036801870406,174.21604353327763,49247.0
33,48,5,23,50,6372,524,6.044167908127607,5.485062398155076,6.358710122329992,11.847964844069232,481.08158553399255,49247.0
34,48,5,23,50,6377,39,1.4853219476630348,1.61181264827425,0.2540451015403625,0.3839612132259492,142.5352483577923,49247.0
35,48,5,23,50,6561,39,7.102422030470366,5.62918720275861,1.9398599173265183,4.241792366219727,240.3599658500806,49247.0
36,48,6,0,0,5459,408,17.241815135811937,17.71543465388285,9.761100185564281,3.302111063428645,453.84253026451677,49248.0
37,48,6,0,0,5570,140,8.905145752358552,4.707003953788059,0.4041841008801494,2.6689793342998924,292.45778589199375,49248.0
38,48,6,0,0,5644,227,1.2989532495939329,1.808233546419986,1.4592150622356002,2.734926857887168,221.67066045407856,49248.0
39,48,6,0,0,6372,972,1.8130381414965968,2.9019461975712098,3.8432356247560753,6.4767212476311755,451.3902774381435,49248.0
40,48,6,0,0,6377,72,0.9058418878934508,1.0850703567170927,0.2540451015403625,0.4783554393602572,133.58398932892464,49248.0
41,48,6,0,0,6561,88,6.141848355244708,4.287828429091058,8.677830621679059,1.5782131552669654,288.12710348337276,49248.0
42,48,6,0,10,5459,189,6.086614040963432,7.89862429269203,4.2871000073645416,6.450129012393667,427.7905628201398,49249.0
43,48,6,0,10,5570,85,1.5952048909463332,11.302651072542664,0.35015360998474515,2.3796294943185097,305.49076488989874,49249.0
44,48,6,0,10,5644,164,1.8662331588911552,0.24064594666926659,1.9233723076451683,0.7257882255912645,173.09971349305872,49249.0
45,48,6,0,10,6372,400,18.714959646082413,9.214039095715972,2.7042121060173834,12.022836380321488,388.57672949747354,49249.0
46,48,6,0,10,6377,39,1.6496830346264424,1.3012377844507546,0.5334549183291233,0.4241933103345813,126.11516420633845,49249.0
47,48,6,0,10,6561,685,9.895924270423334,2.9675610168498463,1.6636273769327008,3.2414147626925307,207.95936878795516,49249.0
48,48,6,0,20,5459,161,8.756574161660946,12.080001120408253,4.2879568340778444,9.767957385398539,406.1682855117401,49250.0
49,48,6,0,20,5570,154,5.904726585585247,3.1872380568751897,0.1667280256217312,1.8361540548539015,313.31593955004763,49250.0
50,48,6,0,20,5644,83,1.9524104256888521,1.7355624844876174,1.0124886051481117,0.8092511461372023,173.62014404151472,49250.0
51,48,6,0,20,6372,985,7.855912953794672,1.2851984083768568,0.8697636206269188,4.8522861455140065,462.7954575297991,49250.0
52,48,6,0,20,6377,71,1.3151737388688154,0.6840255337057546,0.5541094220201679,0.5669743886657891,141.0629660791055,49250.0
53,48,6,0,20,6561,632,0.9353952781654779,0.4291999558643584,5.884328381726093,9.125743144418623,209.21769213450813,49250.0
54,48,6,0,30,5459,982,8.248687139663746,8.886930398742559,5.216246850388616,5.5055065810765225,346.9232458568972,49251.0
55,48,6,0,30,5570,85,6.517172899661472,7.502929561232687,0.4154854674822947,1.6632782914338258,322.60577727916603,49251.0
56,48,6,0,30,5644,39,0.9567312400796152,1.3869342971627323,0.14659483693653896,0.010291800602704348,159.9498232205465,49251.0
57,48,6,0,30,6372,1249,9.308475186336631,4.177525117750029,3.135274124250006,6.350943855742251,446.907036115424,49251.0
58,48,6,0,30,6377,85,0.9053325475685,1.061128637328453,0.6168424707503163,0.3484452501756879,129.51086825893253,49251.0
59,48,6,0,30,6561,39,1.8376861538295777,2.712419837882364,0.7888936928799145,2.728753610206433,206.0644961575396,49251.0
60,48,6,0,40,5459,280,7.27425925687228,8.79830995092066,3.3347516872340988,1.986267671574887,373.172073029894,49252.0
61,48,6,0,40,5570,85,3.3916828397337913,5.3788918245799175,1.6985549283403645,1.6680489422633495,346.43199439553246,49252.0
62,48,6,0,40,5644,83,0.24764671939314906,0.7295469403437249,0.15309155937337582,0.7886675449317936,161.4614732006658,49252.0
63,48,6,0,40,6372,372,8.056654184181665,0.01355456964737192,1.9051716860250745,8.704011075642931,348.5773295302479,49252.0
64,48,6,0,40,6377,39,0.3787658664250999,0.8828315959469839,0.4725742400304638,0.5695685789103635,116.12678413115142,49252.0
65,48,6,0,40,6561,39,0.5150399470372301,0.7725599205558452,0.7888936928799145,1.577787385759829,175.03879214311357,49252.0
66,48,6,0,50,5459,126,3.660469914985667,9.494026803396586,2.0278018084852287,1.7758340678075784,301.15231130415464,49253.0
67,48,6,0,50,5570,39,1.0787349491330505,1.3836462833458865,0.540244008014386,0.6408805369349486,353.3245397475361,49253.0
68,48,6,0,50,5644,136,0.19485956578883276,1.7844078872431552,0.7989593455344979,0.010291800602704348,146.39017120030346,49253.0
69,48,6,0,50,6372,1349,1.334469486219989,1.334469486219989,4.233064462520311,5.334133746786225,352.11779285042843,49253.0
70,48,6,0,50,6377,39,1.6278832907826828,0.41840618850377054,0.5128063371390958,0.1092616079945419,128.92761000063678,49253.0
71,48,6,0,50,6561,919,3.672993513108021,1.0300798940744602,0.8747336840527862,0.0004257695071363663,176.53206955629125,49253.0
72,48,6,1,0,5459,80,3.232780535564458,5.435657624419743,0.4942316741614426,2.1102780365098885,252.09697994097553,49254.0
73,48,6,1,0,5570,87,2.4073349247407085,3.263099893439576,0.4154854674822947,0.11269753472632695,281.2476528877805,49254.0
74,48,6,1,0,5644,83,4.212775250534142,1.9557089771750769,0.3886091943993912,0.9539723358959046,135.02920892860158,49254.0
75,48,6,1,0,6372,919,2.73785595337783,0.0,2.4959631635432347,1.6918607617840755,342.33433333484953,49254.0
76,48,6,1,0,6377,39,1.1968318708448504,0.47836136186127454,0.5276677964983124,0.12991611168558667,117.94670874554735,49254.0
77,48,6,1,0,6561,39,3.1579473999061918,2.095206127348193,0.0,1.577787385759829,186.23522248294253,49254.0
78,48,6,1,10,5459,174,3.217970878218145,4.762995905218087,1.4822802607096568,1.468901554856795,247.2110034560097,49255.0
79,48,6,1,10,5570,105,2.846173589210593,2.678567217594582,0.2253950694526539,0.2253950694526539,303.5081038103655,49255.0
80,48,6,1,10,5644,83,1.7993188663154758,0.6054934990140327,0.8986704709063211,0.2991333761154695,107.49337135210949,49255.0
81,48,6,1,10,6372,1014,2.2655522825206984,0.0,1.422631360049969,5.736499118404757,378.4718587785662,49255.0
82,48,6,1,10,6377,136,0.6289260547368886,0.49900994305130186,0.0,0.0,106.78808838685588,49255.0
83,48,6,1,10,6561,39,3.4154735395894065,1.4756136222628882,0.7888936928799145,0.25751997351861505,181.74536968607438,49255.0
84,48,6,1,20,5459,126,7.267049956419777,4.749424036042127,1.9409114089386883,2.956947654390236,229.93681954106887,49256.0
85,48,6,1,20,5570,85,2.4496523552407736,6.871971367516293,1.4470839780063325,1.998629352622864,255.39255742367246,49256.0
86,48,6,1,20,5644,148,1.990377479903994,0.3544640809110572,0.33142524887190733,0.12926590019654488,116.36153292014048,49256.0
87,48,6,1,20,6372,1014,6.61429335732175,0.6881386639315484,3.994223146076559,2.79293004604999,319.5389080468731,49256.0
88,48,6,1,20,6377,83,0.2540451015403625,0.38974833505676,0.1092616079945419,0.0,105.20360908759349,49256.0
89,48,6,1,20,6561,39,0.4291999558643584,0.17167998234574336,0.8747336840527862,0.0004257695071363663,152.84802074848616,49256.0
90,48,6,1,30,5459,206,2.0089808896735484,4.797942201000122,1.3817497594911017,0.8731414928055037,236.57878102011645,49257.0
91,48,6,1,30,5570,950,4.31357683294164,3.8865829388623685,0.11269753472632695,1.3246446202152098,224.4733913336963,49257.0
92,48,6,1,30,5644,83,0.2405894531544637,0.11895396949244495,0.9670230406823196,0.07072950084294227,127.89293221323183,49257.0
93,48,6,1,30,6372,1077,1.2789301414497087,2.635295125079532,3.551194065515911,1.7892079481974634,310.74850861427666,49257.0
94,48,6,1,30,6377,392,0.4035388066435366,1.0393288934846934,0.12991611168558667,0.0,89.8671900257897,49257.0
95,48,6,1,30,6561,967,1.0464136663985295,1.1322536575714013,0.0,0.5348105717918445,156.79101466741818,49257.0
96,48,6,1,40,5459,130,4.351312623996007,4.470611653794464,1.3215614426355096,1.0934450020289002,252.47763111281645,49258.0
97,48,6,1,40,5570,85,1.1797194234640387,4.495885657270289,0.6529415427407129,0.8971221380985035,205.50146716682292,49258.0
98,48,6,1,40,5644,83,2.553784804244133,0.3371225376770707,1.6101319226597308,0.0,110.75529882457595,49258.0
99,48,6,1,40,6372,85,1.2423591256170294,0.01355456964737192,2.807516056814082,1.205436332260972,316.09186425748305,49258.0
100,48,6,1,40,6377,39,0.4667871181996529,0.2482579797095517,0.0,0.1092616079945419,85.38806248111752,49258.0
101,48,6,1,40,6561,967,1.0562989787758368,1.4084861979652192,0.0,0.9687374783053925,140.62479355821748,49258.0
102,48,6,1,50,5459,39,0.5875431759698599,5.245114663702141,0.9346182022754821,0.2270894438113765,201.95568347520646,49259.0
103,48,6,1,50,5570,85,11.546110645273714,1.2173075623666272,0.0,0.3339512206091884,210.30135014053627,49259.0
104,48,6,1,50,5644,83,1.0195660014881924,0.03279683279614394,0.010291800602704348,0.0,118.7730388181807,49259.0
105,48,6,1,50,6372,1448,8.6221174687401,0.0,1.2789301414497087,8.892437181542558,328.30227519535913,49259.0
106,48,6,1,50,6377,39,0.3426522058438597,0.0,0.2185291384901012,0.12991611168558667,84.62686151331899,49259.0
107,48,6,1,50,6561,39,3.07211357489792,0.08583999117287168,0.0,1.577787385759829,136.75025708217385,49259.0
108,48,6,2,0,5459,112,1.0983165214230703,5.490296469791812,0.30719390876993663,0.26758388601103816,190.16565782099823,49260.0
109,48,6,2,0,5570,39,3.8086374963502667,2.2240244220755176,0.0,0.0,192.6036054065814,49260.0
110,48,6,2,0,5644,83,1.6911532241053777,1.6152677579103856,1.0583361427306706,0.010291800602704348,131.31846950978695,49260.0
111,48,6,2,0,6372,298,6.554245597470044,2.460513096486029,1.2789301414497087,4.645818149374877,310.9289843565846,49260.0
112,48,6,2,0,6377,135,0.5617429917814502,0.23917771968012855,0.2598322233711733,0.12991611168558667,82.35220727975923,49260.0
113,48,6,2,0,6561,39,0.7888936928799145,0.7888936928799145,2.301932448893208,0.7888936928799145,144.30571935865882,49260.0
114,48,6,2,10,5459,40,0.09433958824706482,4.19026238659454,0.2270894438113765,0.0,191.89288827660317,49261.0
115,48,6,2,10,5570,85,4.033675444972174,4.585220819588707,0.11269753472632695,0.030874566227376186,172.13210949203952,49261.0
116,48,6,2,10,5644,83,0.9436528815844015,0.010291800602704348,0.041167202410817394,0.9796917723519678,107.76686503381836,49261.0
117,48,6,2,10,6372,968,1.3060392807444525,1.1815829550363206,0.5907914775181603,3.519774539108836,290.7062757994795,49261.0
118,48,6,2,10,6377,88,0.34843932767467045,0.23917771968012855,0.0,0.0,79.20976264073852,49261.0
119,48,6,2,10,6561,39,0.09400379425260637,0.7888936928799145,0.0,0.0,164.64891312091473,49261.0
120,48,6,2,20,5459,126,0.3813968585812798,5.94456909496388,0.033708507611681614,0.02692257302370161,188.85466309159662,49262.0
121,48,6,2,20,5570,85,0.3380926041789809,1.246456402446884,0.8971221380985035,0.0,214.9441413656621,49262.0
122,48,6,2,20,5644,83,0.1994787442584492,0.8214643777279376,0.9567312400796152,0.09971112537182317,102.39435480688114,49262.0
123,48,6,2,20,6372,919,1.101069284265915,0.0,0.5907914775181603,0.01355456964737192,294.5925945308159,49262.0
124,48,6,2,20,6377,39,0.4035388066435366,0.2598322233711733,0.0,0.0,79.24361294553303,49262.0
125,48,6,2,20,6561,39,0.0,0.0,0.7888936928799145,0.0008515390142727325,130.2276236284873,49262.0
126,48,6,2,30,5459,72,0.9083089539157568,5.056617944812063,0.0,2.5308534926324397,186.7660996088613,49263.0
127,48,6,2,30,5570,85,2.377900418594141,0.9436684696909164,0.8971221380985035,0.0,189.40735039628828,49263.0
128,48,6,2,30,5644,39,0.13438160534580368,0.03793266804679834,0.0,0.0,112.3286583020173,49263.0
129,48,6,2,30,6372,2843,3.8134856595455,0.5907914775181603,0.6076249931611428,2.873443716820396,250.16154170257764,49263.0
130,48,6,2,30,6377,39,0.1092616079945419,0.5196644467423467,0.12991611168558667,0.0,75.94566059660603,49263.0
131,48,6,2,30,6561,919,1.9398599173265183,2.3666810786397443,0.0,1.150966224446604,127.71613893745669,49263.0
132,48,6,2,40,5459,104,1.048066342519621,5.0445829605883645,0.4942316741614426,0.6480963251515549,175.7617514421971,49264.0
133,48,6,2,40,5570,39,1.924110799939027,2.5296866654509618,1.1999100708544712,1.0549608829319472,176.5216891569209,49264.0
134,48,6,2,40,5644,135,1.0564423654514383,0.0,0.09971112537182317,0.0,106.1537231034827,49264.0
135,48,6,2,40,6372,154,1.1815829550363206,2.4471354603184583,1.5975028963022249,0.5907914775181603,300.447913183567,49264.0
136,48,6,2,40,6377,39,0.7467585824359029,0.2598322233711733,0.4783613618612746,0.12991611168558667,83.86433121771117,49264.0
137,48,6,2,40,6561,39,1.1421389699487086,0.0,0.0,0.0,130.06130288516295,49264.0
138,48,6,2,50,5459,71,1.16151448276376,5.5296919162225615,0.3139798433579166,1.8992762502182117,170.62880242034234,49265.0
139,48,6,2,50,5570,129,1.437342154941537,2.3014172853788315,0.7844246033721766,0.14357210095370312,186.77899315945027,49265.0
140,48,6,2,50,5644,39,0.08102130144564662,0.18588839216951972,0.09971112537182317,0.07586533609359668,100.97073840539021,49265.0
141,48,6,2,50,6372,968,2.9154284919433042,0.5907914775181603,1.0067114187840644,2.8064846156973626,285.2480039079186,49265.0
142,48,6,2,50,6377,88,0.3277907464846431,0.0,0.0,0.4241933103345813,77.41232947944064,49265.0
143,48,6,2,50,6561,39,1.150966224446604,0.0,0.0,0.0,128.51796018868322,49265.0
144,48,6,3,0,5459,103,2.3431070704248205,5.063403879400044,0.0,0.6310074202853293,170.54192961438292,49266.0
145,48,6,3,0,5570,85,0.3380926041789809,2.6423842001772893,0.0,0.0,183.4773681016199,49266.0
146,48,6,3,0,5644,39,0.9998198734784636,0.8214643777279376,0.19942225074364636,0.2373549187904447,112.3176325934998,49266.0
147,48,6,3,0,6372,136,2.6552074693128054,0.0,1.1815829550363206,0.9801802231717127,278.7160715914102,49266.0
148,48,6,3,0,6377,88,0.31677815027051087,0.12412898985477587,0.12991611168558667,0.12991611168558667,82.67298714635483,49266.0
149,48,6,3,0,6561,39,0.7888936928799145,0.0,0.0,1.577787385759829,113.42783367989423,49266.0
150,48,6,3,10,5459,40,2.343866833486973,5.6293514634356105,0.47409503572572104,0.0,196.09691536463262,49267.0
151,48,6,3,10,5570,39,0.7535780716612756,1.5161401397301466,0.05403049089540424,0.11269753472632695,170.36120690904357,49267.0
152,48,6,3,10,5644,39,1.6152677579103856,0.8214643777279376,0.030875401808113045,0.09971112537182317,105.6695426554291,49267.0
153,48,6,3,10,6372,1933,0.7152478032262922,3.008175666180289,0.0,3.5482047445843734,427.2961241377147,49267.0
154,48,6,3,10,6377,39,0.12412898985477587,0.2598322233711733,0.2598322233711733,0.3167781502705109,80.24406804658301,49267.0
155,48,6,3,10,6561,39,0.24867534878250444,0.0,1.3226462067923477,1.150966224446604,115.67898766718328,49267.0
156,48,6,3,20,5459,103,0.8799274273934836,5.063403879400044,1.7394970510230272,0.47409503572572104,168.40334453657178,49268.0
157,48,6,3,20,5570,965,2.1127320088344868,2.5282174763167813,0.7844246033721766,0.11269753472632695,196.85024275499563,49268.0
158,48,6,3,20,5644,39,0.3783738873114897,1.335105127391105,0.09971112537182317,0.0,85.77806423535554,49268.0
159,48,6,3,20,6372,205,3.0989881445279743,0.5907914775181603,0.0,0.9931568491366927,306.32619652174543,49268.0
160,48,6,3,20,6377,39,1.0875643403492912,0.38974833505676,0.2598322233711733,0.1161385897748238,84.88045816092465,49268.0
161,48,6,3,20,6561,39,0.0,0.0,0.0,2.0256999084993903,105.70241293036108,49268.0
162,48,6,3,30,5459,72,0.0,3.9099910508483053,0.30719390876993663,0.30719390876993663,145.95657858253577,49269.0
163,48,6,3,30,5570,85,1.0916706758402563,1.4718514718995381,0.5281830022086217,1.0563660044172434,177.68958785523998,49269.0
164,48,6,3,30,5644,83,0.4451819253171082,0.0,0.9778544885875384,0.010291800602704348,107.35991102343765,49269.0
165,48,6,3,30,6372,159,3.1678966533097057,1.2222466639784364,0.0,1.7002739648218148,237.9451955523961,49269.0
166,48,6,3,30,6377,125,0.9705013503072908,0.1092616079945419,0.12991611168558667,0.23339059784931776,78.37971317548714,49269.0
167,48,6,3,30,6561,39,0.7888936928799145,0.0,0.0,0.0,114.20790011827623,49269.0
168,48,6,3,40,5459,40,2.6295510160950593,4.19026238659454,0.0,0.0,160.2459231722074,49270.0
169,48,6,3,40,5570,39,1.8639745669739234,1.7746394046555058,0.0,0.0,155.3990806472092,49270.0
170,48,6,3,40,5644,39,0.010291800602704348,0.0,1.8656935115886408,0.07072950084294227,94.54702420808815,49270.0
171,48,6,3,40,6372,134,0.01355456964737192,0.0,0.5907914775181603,0.0,260.4619573709219,49270.0
172,48,6,3,40,6377,71,0.6495805584279334,0.1092616079945419,0.0,0.0,89.55208839802064,49270.0
173,48,6,3,40,6561,39,0.0,0.0,0.0,0.0,118.50175123780693,49270.0
174,48,6,3,50,5459,130,4.122381621020796,4.749424036042127,0.0,0.0,165.7478151758397,49271.0
175,48,6,3,50,5570,85,0.0,0.8309709349645894,0.0,0.030874566227376186,174.9844699773628,49271.0
176,48,6,3,50,5644,39,0.3422785030291206,0.020583601205408697,0.9469293257241675,2.5340663299432027,85.66194734166987,49271.0
177,48,6,3,50,6372,411,2.537947938666143,0.01355456964737192,1.2235677301592291,2.4471354603184583,253.8190085451886,49271.0
178,48,6,3,50,6377,39,0.718470508983576,0.12991611168558667,0.0,0.5885543972979893,76.07786523589301,49271.0
179,48,6,3,50,6561,39,1.0562989787758368,0.0,0.08583999117287168,0.0,105.44832980927305,49271.0
180,48,6,4,0,5459,81,4.113516913813437,4.19026238659454,0.6211737521278533,0.013571869175959992,154.18886226355906,49272.0
181,48,6,4,0,5570,126,0.3823812720095896,0.8309709349645894,0.0,1.3606231263073918,179.00584121986992,49272.0
182,48,6,4,0,5644,39,0.13250795816796712,1.1561534908232616,0.09971112537182317,0.03279683279614394,107.23743722646765,49272.0
183,48,6,4,0,6372,678,4.956653193509065,0.0908124783476852,0.01355456964737192,5.498616967802448,221.914046646556,49272.0
184,48,6,4,0,6377,39,0.25983222337117334,0.0,0.12991611168558667,0.12991611168558667,84.00685823033939,49272.0
185,48,6,4,0,6561,39,0.0,0.0,0.0,0.0,113.37534915707613,49272.0
186,48,6,4,10,5459,40,1.7327111164350473,4.804650204134413,0.0,0.3139798433579166,151.6335848614098,49273.0
187,48,6,4,10,5570,129,3.681585576794978,2.6611100196496804,1.4704463504142418,0.7773369383691908,167.11534164841856,49273.0
188,48,6,4,10,5644,39,0.8214643777279376,1.1913272546863494,0.0,0.0,92.52591784289517,49273.0
189,48,6,4,10,6372,88,0.0,0.09734718641338813,0.0,0.0,240.81128441998467,49273.0
190,48,6,4,10,6377,82,0.2185291384901012,0.0,0.12991611168558667,0.12991611168558667,74.55876975219034,49273.0
191,48,6,4,10,6561,39,0.17167998234574336,0.0,0.0,0.0,117.84088025895257,49273.0
192,48,6,4,20,5459,40,9.850676918338655,3.5758745690546667,0.0,0.006785934587979997,149.83281030348007,49274.0
193,48,6,4,20,5570,94,2.605610339620095,0.9436684696909164,0.4154854674822947,2.448014370042875,172.42415243534492,49274.0
194,48,6,4,20,5644,39,1.5773350898635872,1.0564423654514383,0.0,2.376294435398085,89.63586959631132,49274.0
195,48,6,4,20,6372,1014,2.271232482949482,1.3955222207552251,1.772374432554481,2.9154284919433042,199.59615547420572,49274.0
196,48,6,4,20,6377,80,0.4241933103345813,0.12991611168558667,0.12991611168558667,0.0,77.32872103598247,49274.0
197,48,6,4,20,6561,39,2.3877724400660796,0.0,0.0,0.0,101.9418885552357,49274.0
198,48,6,4,30,5459,72,0.0,5.9229735030295885,0.006785934587979997,0.0,138.3973453562308,49275.0
199,48,6,4,30,5570,85,1.1676584176582745,1.9399623087919409,0.5281830022086217,0.0,192.66633847254516,49275.0
200,48,6,4,30,5644,39,0.11895396949244498,0.11000292597452753,0.09971112537182317,0.03279683279614394,105.88872877503547,49275.0
201,48,6,4,30,6372,88,4.2195098928729395,0.5907914775181603,0.5102778067477547,2.418705254842921,253.72854529640142,49275.0
202,48,6,4,30,6377,72,0.44669426195609746,0.0,0.12991611168558667,0.12991611168558667,72.21198338085401,49275.0
203,48,6,4,30,6561,85,0.09400379425260637,0.0,0.0,0.0,110.52333042194643,49275.0
204,48,6,4,40,5459,39,0.0,4.19026238659454,0.0,0.0,146.64863231709145,49276.0
205,48,6,4,40,5570,85,2.3154760683562117,2.191594061271981,0.0,0.5281830022086217,166.82152687341636,49276.0
206,48,6,4,40,5644,102,0.13250795816796712,0.3319302089116134,0.058516269252207036,0.1525865993336697,91.4422793430587,49276.0
207,48,6,4,40,6372,1159,0.4029433153009244,0.0,0.5907914775181603,2.1882943738203853,226.9591944527652,49276.0
208,48,6,4,40,6377,82,1.747192486417485,0.2598322233711733,0.29427719864899465,0.25983222337117334,73.86871843811373,49276.0
209,48,6,4,40,6561,39,0.0,0.0,3.879719834653037,3.3582314276690446,106.10364729534521,49276.0
210,48,6,4,50,5459,99,0.8474664069097885,4.19026238659454,0.0,0.0,136.95744065911927,49277.0
211,48,6,4,50,5570,39,4.647390005015848,1.7704980210857133,0.11269753472632695,0.2562696356800301,182.8126133389024,49277.0
212,48,6,4,50,5644,39,0.0,0.09971112537182317,0.09971112537182317,0.020583601205408697,91.95213206150535,49277.0
213,48,6,4,50,6372,88,1.718969901078819,0.19469437282677626,0.6881386639315484,1.814359207677389,194.03829645436562,49277.0
214,48,6,4,50,6377,39,0.12991611168558667,0.0,0.12991611168558667,0.0,78.20519542817982,49277.0
215,48,6,4,50,6561,39,1.418371510342526,0.0,5.608095841332274,0.0,98.27365263122995,49277.0
216,48,6,5,0,5459,39,0.006785934587979997,4.749424036042127,0.0,0.006785934587979997,130.95348545137256,49278.0
217,48,6,5,0,5570,85,2.122511359707094,0.8850014258599936,0.11269753472632695,0.0,189.85701088632464,49278.0
218,48,6,5,0,5644,88,0.0,0.09971112537182317,0.0,0.0,95.6857750562373,49278.0
219,48,6,5,0,6372,1019,9.861940770859919,0.0,0.0,2.432259824490293,204.42364941516936,49278.0
220,48,6,5,0,6377,39,0.3225652721013217,0.12991611168558667,0.2185291384901012,0.12412898985477587,68.55144073260907,49278.0
221,48,6,5,0,6561,39,1.150966224446604,0.0,1.150966224446604,0.0,98.7652224222897,49278.0
222,48,6,5,10,5459,39,0.6310074202853293,4.19026238659454,2.9298999497122225,0.0,149.6503953393606,49279.0
223,48,6,5,10,5570,85,3.5924291220839004,1.246456402446884,1.3606231263073918,0.0,163.44580969034809,49279.0
224,48,6,5,10,5644,39,1.7453987850114092,0.9983815962781442,0.11000292597452753,0.7886675449317936,103.41509236970792,49279.0
225,48,6,5,10,6372,229,0.5907914775181603,0.0,2.789384658915825,1.1815829550363206,210.5242128187655,49279.0
226,48,6,5,10,6377,269,0.29427719864899465,0.0,0.7505610609594661,0.0,76.14254587634066,49279.0
227,48,6,5,10,6561,46,3.452898673339812,0.0,0.08583999117287168,0.7888936928799145,106.1935569519137,49279.0
228,48,6,5,20,5459,40,1.5692087493405953,4.730534884734392,0.0,0.8474664069097885,155.10844843565536,49280.0
229,48,6,5,20,5570,39,0.4154854674822947,1.6619418699291788,0.11269753472632695,0.0,159.32680858924522,49280.0
230,48,6,5,20,5644,39,0.03279683279614394,0.19942225074364636,0.7886675449317936,0.7989593455344979,87.3650687773591,49280.0
231,48,6,5,20,6372,39,4.647388424310747,0.6881386639315484,1.6394876714251332,0.0,187.16922539689332,49280.0
232,48,6,5,20,6377,82,0.5128004146380785,0.0,0.0,0.0,80.18465977950352,49280.0
