,Unnamed: 0,week,weekday,hour,CellID,countrycode,smsin,smsout,callin,callout,internet,idx,tweet,relativeHumidity,precipitation,temperature,windSpeed
3480,45453,48,0,3,5459,339,4.4039429596297355,24.98767803998967,2.9062605834225077,0.0,862.6774922755991,8067,0,79,0.0,11.0,1.0
3481,45564,48,0,3,5570,372,7.806477133192273,32.19004332407867,0.11269753472632695,0.5281830022086217,1245.5379637984015,8067,0,83,0.0,10.6,1.0
3482,45638,48,0,3,5644,796,0.3956589370306733,0.17367516057878452,4.705085356981519,1.0326167062746074,736.8908251531712,8067,0,88,0.0,9.2,0.0
3483,46366,48,0,3,6372,2178,6.742138821092563,0.7087130951605893,3.8234127881815554,3.293859450834552,1566.840106602288,8067,0,91,0.0,9.0,0.0
3484,46371,48,0,3,6377,447,1.3968484811887871,2.823431726098041,0.4783613618612746,0.34843932767467045,516.904148160926,8067,0,0,0.0,8.8,0.0
3485,46555,48,0,3,6561,1221,2.567616225491558,0.0,0.08626576068000805,3.3582314276690446,654.9329303086864,8067,0,88,0.0,9.9,0.0
3486,55452,48,0,4,5459,1379,7.2530788961422905,27.13303911126792,5.525864384840464,2.7343035701541014,869.7439621962534,8068,0,77,0.0,11.0,0.4
3487,55563,48,0,4,5570,542,5.057968209416629,81.11767573685924,4.503369816573281,2.7146386862450265,1194.6962114446567,8068,0,82,0.0,10.7,0.7
3488,55637,48,0,4,5644,914,4.043341167347672,2.8755162577925963,3.2046138472470087,4.408731015151156,747.2914872721452,8068,0,87,0.0,9.2,0.0
3489,56365,48,0,4,6372,2322,11.546587160984947,2.5296070109036815,4.113555337558534,8.442935545375514,1461.0173382822115,8068,0,91,0.0,9.0,0.0
3490,56370,48,0,4,6377,681,3.56155408087948,1.4024960426893305,0.5818358480250057,0.8978385381374849,512.9827441616692,8068,0,0,0.0,8.8,0.0
3491,56554,48,0,4,6561,1535,3.2648414905196868,0.7888936928799145,8.975154523499214,1.5782131552669654,674.0221943454835,8068,0,87,0.0,9.9,0.0
3492,65451,48,0,5,5459,1454,8.371391279881774,29.811088517638048,2.8175594293317645,8.792366667013358,1009.1596501150888,8069,0,80,0.0,11.0,0.6
3493,65562,48,0,5,5570,3571,19.765500030030697,64.33130557843381,10.265953778378089,13.976002059894466,1325.5133745501723,8069,0,86,0.0,10.8,0.9
3494,65636,48,0,5,5644,2701,14.664622828820367,7.770422613410635,10.308313473149695,10.563595023583614,1004.779110020804,8069,0,87,0.0,9.0,0.0
3495,66364,48,0,5,6372,2432,18.349832396915925,6.338321096736872,12.162353747493706,16.888324246897785,1605.0170140871114,8069,0,92,0.0,8.9,0.0
3496,66369,48,0,5,6377,781,7.251779935082069,4.539844968232195,4.6315432430257975,3.0811101289222997,599.1101101171105,8069,0,0,0.0,8.8,0.0
3497,66553,48,0,5,6561,624,15.025877241418906,2.0928273327970595,19.690949160606106,9.14896335338064,913.3965739184547,8069,0,86,0.0,9.7,0.0
3498,75451,48,0,6,5459,3249,56.95717327823512,47.85801354561957,32.06782590962041,44.66823035328318,1935.7896869747915,8070,0,84,0.0,10.0,0.7
3499,75562,48,0,6,5570,2339,80.65287731881136,118.56728692242388,33.50264435376016,60.57754944426448,1851.7960506791712,8070,0,88,0.0,10.4,1.0
3500,75636,48,0,6,5644,3118,85.22198085743162,46.03646450236082,37.85268621617739,46.03582532961168,1696.1539020081796,8070,0,89,0.0,8.8,0.0
3501,76364,48,0,6,6372,3790,77.49696098389873,51.43808997446319,45.75405659525435,48.491323868660494,1782.177159638886,8070,0,92,0.2,9.1,0.0
3502,76369,48,0,6,6377,1513,31.995257214300103,23.73598966757925,11.824105514758172,18.659035899429792,839.2898016439012,8070,0,0,0.0,8.8,0.0
3503,76553,48,0,6,6561,2212,70.47865893803689,29.67014031597009,23.54803188910654,48.85806786623719,1296.7457977162421,8070,0,93,0.0,9.5,0.0
3504,85450,48,0,7,5459,4867,218.5732742089339,99.3843360371623,145.47326238212753,161.0237388808843,2336.05370436627,8071,0,86,0.0,10.0,0.9
3505,85561,48,0,7,5570,4859,292.172118915145,158.87981042943176,151.1020274303284,157.01504542408492,2579.004705360545,8071,0,93,0.0,10.4,1.2
3506,85635,48,0,7,5644,12477,276.06923056799997,115.05593029087866,111.28411017543095,157.84058953242354,2787.250478686546,8071,0,91,0.0,8.9,0.0
3507,86363,48,0,7,6372,8007,263.12685505939425,82.0462174162193,86.12178696883987,145.229350592034,2041.837388886692,8071,0,90,0.0,9.3,0.0
3508,86368,48,0,7,6377,3951,75.4276066894342,39.64058865173861,44.17487155562755,46.34127934107492,1336.1155756825874,8071,0,0,0.0,8.7,0.0
3509,86552,48,0,7,6561,1365,106.28942269256096,44.17096905286986,54.515749409072114,59.45594880067203,1286.4302064057513,8071,0,98,0.0,9.4,0.0
3510,95450,48,0,8,5459,10373,400.992364164471,204.0552104083294,317.1947268472142,311.6667429475523,3293.479954696735,8072,0,87,0.0,10.0,0.9
3511,95561,48,0,8,5570,3855,319.3298181282226,160.8946041296871,252.7461972578221,233.87046378670345,3278.37329975576,8072,0,93,0.0,10.5,1.2
3512,95635,48,0,8,5644,12313,254.03403112665504,106.14819371922974,173.14721869591548,219.79438288899019,3299.053436176213,8072,0,92,0.0,9.1,0.0
3513,96363,48,0,8,6372,7120,274.8772700116743,121.01023392407724,192.3609058909106,215.50663604151956,2211.835404009195,8072,0,90,0.0,9.4,0.0
3514,96368,48,0,8,6377,5115,84.96182941005364,43.025263541798324,54.88295077403257,62.84396779144089,1294.0416808556406,8072,0,0,0.0,8.8,0.0
3515,96552,48,0,8,6561,793,32.555258208448784,3.795267700413218,11.727531839553333,15.407888977637596,451.9494267185138,8072,0,99,0.0,9.7,0.0
3516,105450,48,0,9,5459,4956,504.2046142754275,233.5037921071073,413.0509436233953,398.6537793338777,4167.595441499101,8073,0,84,0.0,11.0,1.0
3517,105561,48,0,9,5570,6487,360.20472803556845,158.27018200703625,231.85193627477642,297.81466603241523,3374.600735311856,8073,0,88,0.0,10.9,1.3
3518,105635,48,0,9,5644,14374,297.76728154399484,110.70740471283187,220.52787561136725,230.59427016548665,3250.5737693416577,8073,0,93,0.0,9.4,0.0
3519,106363,48,0,9,6372,7315,361.91593048589203,113.93820803643005,224.92009631527196,247.90315410641446,2514.8151974171674,8073,0,90,0.2,9.6,0.0
3520,106368,48,0,9,6377,5477,92.8322420324246,27.052017255095986,63.76540201210637,69.00603130933708,1362.8394165292336,8073,0,0,0.0,9.0,0.0
3521,106552,48,0,9,6561,2639,36.39358176750279,2.5995612108060944,11.711018494793556,15.18664189007082,296.5673848714788,8073,0,99,0.0,10.0,0.0
3522,115450,48,0,10,5459,20223,590.3635609432282,358.42241917202864,460.7172931442793,436.0896976247908,7022.1085752624695,8074,0,82,0.0,11.0,1.1
3523,115561,48,0,10,5570,6147,309.2378869641922,154.60758976491718,266.8284674370413,253.11750812718057,3035.185204433548,8074,0,85,0.0,11.1,1.2
3524,115635,48,0,10,5644,9477,329.9418410924089,174.83223099997096,199.2530880076082,232.39179470799724,3513.36257503022,8074,0,92,0.0,9.8,0.0
3525,116363,48,0,10,6372,8153,383.3583759401473,121.84382653007522,255.3988329756567,299.8314590004815,2721.356620553883,8074,0,89,0.0,10.1,0.0
3526,116368,48,0,10,6377,3468,86.11653427809885,40.597389112528155,69.39068750697119,80.79616153683449,1475.4336564930295,8074,0,0,0.0,9.4,0.0
3527,116552,48,0,10,6561,4072,31.83299063774787,1.5557640787900997,9.721451446478008,14.787299923147295,261.78562088332967,8074,0,98,0.0,10.3,0.0
3528,125449,48,0,11,5459,12632,660.7205200026415,423.85667075686587,395.3471680845223,478.48539348512406,5980.483887930913,8075,0,80,0.0,11.0,1.1
3529,125560,48,0,11,5570,5118,357.2255456779505,196.45128521017966,259.3515355313291,262.60854361803064,3033.4987262025056,8075,0,83,0.0,11.3,1.6
3530,125634,48,0,11,5644,7707,319.3435071115706,136.12504688011722,233.37720692286467,214.82387963235007,3818.196392350296,8075,0,91,0.0,9.8,0.0
3531,126362,48,0,11,6372,10220,323.8904182735123,99.91261668279179,285.8494162657365,276.6969918433165,2908.347883773153,8075,0,84,0.0,10.6,0.0
3532,126367,48,0,11,6377,2842,100.74204608668948,36.73898451918434,76.00550704282024,74.04736674743634,1445.623949870023,8075,0,0,0.0,10.0,0.0
3533,126551,48,0,11,6561,3199,43.19894058287567,12.472966522109287,24.95327201130001,24.087935592528357,344.9792008274667,8075,0,96,0.0,10.5,0.0
3534,135448,48,0,12,5459,8587,524.4316491140856,304.6843936610783,308.81336427113973,395.77722764683364,6243.742868851169,8076,0,81,0.0,11.0,2.0
3535,135559,48,0,12,5570,5295,325.54852447799146,148.03843157500518,224.3529793528819,246.41441313483838,2864.253476329668,8076,0,83,0.0,11.3,2.2
3536,135633,48,0,12,5644,40064,302.98312420874737,143.49529991934438,181.71363830296963,187.0993538024681,3113.846147765699,8076,0,88,0.0,10.0,0.0
3537,136361,48,0,12,6372,11247,346.7269918565005,99.73999606621108,213.83608850152729,258.1878753338318,2834.3564623847196,8076,0,82,0.0,10.7,0.0
3538,136366,48,0,12,6377,4044,110.74047510635674,40.73041688253162,69.13956983381743,67.08722156126979,1570.7722011403455,8076,0,0,0.0,10.4,0.0
3539,136550,48,0,12,6561,3907,192.4925299242239,75.78949095831453,165.47497294255655,141.5944417170586,1409.2223213387272,8076,0,95,0.0,10.7,0.0
3540,145447,48,0,13,5459,19577,610.5050247289553,291.84255568201235,378.74262822841087,380.15580405725984,6619.492969406793,8077,0,84,0.0,10.0,1.8
3541,145558,48,0,13,5570,7899,341.66642734794544,144.93761731601126,249.94535724203635,268.9395125898384,2806.437226017912,8077,0,87,0.0,10.8,2.1
3542,145632,48,0,13,5644,20365,262.19702204215093,83.32345209928894,183.50764762340881,185.2880846275377,2325.9296600254856,8077,0,87,0.0,9.6,0.0
3543,146360,48,0,13,6372,8793,338.898830104616,123.3907524273883,206.70402802454888,277.4680051949823,2734.217357944692,8077,0,82,0.0,10.4,0.0
3544,146365,48,0,13,6377,2836,95.35371667290235,37.516249899792726,67.46289512523444,81.9911391164915,1581.6893731522973,8077,0,0,0.0,10.3,0.0
3545,146549,48,0,13,6561,2371,246.64065918476916,121.41122358595356,186.29838996416262,176.0110710497421,1771.0590534995874,8077,0,94,0.0,10.2,0.0
3546,155447,48,0,14,5459,11809,458.92232219962153,316.7528112665072,375.9298224018177,402.47659351328116,5541.159940057198,8078,0,87,0.0,10.0,1.4
3547,155558,48,0,14,5570,7495,271.21362832077784,160.73985506907783,245.26224061101726,256.16298978638025,2533.967520589194,8078,0,92,0.2,10.1,1.4
3548,155632,48,0,14,5644,6321,236.0708718798227,104.84074033069756,201.89294714214947,207.9259937307832,2525.6131433701207,8078,0,88,0.0,9.3,0.0
3549,156360,48,0,14,6372,98487,322.9410842196933,77.78490296421094,248.85288111609833,296.58843679596174,2763.4124259367445,8078,0,84,0.8,9.8,0.0
3550,156365,48,0,14,6377,4088,102.06156311733048,39.523187695818756,72.90355243673956,78.42619138767711,1506.3103713070172,8078,0,0,0.0,9.8,0.0
3551,156549,48,0,14,6561,4143,208.4036111949703,88.39246367833509,169.22998618007455,185.2459913936903,2070.948294582412,8078,0,95,0.0,9.8,0.0
3552,165447,48,0,15,5459,11677,484.74837969154396,291.9741336596572,336.362350188339,398.173629902772,5864.649461965593,8079,0,89,0.0,10.0,1.0
3553,165558,48,0,15,5570,5904,225.61437779153252,181.67144235427716,219.13127455037088,257.3817591748242,2164.6129109297503,8079,0,93,0.2,10.1,1.4
3554,165632,48,0,15,5644,6978,270.28840590191044,80.21262778324503,192.6916984547526,224.97703561394943,2661.8627051743797,8079,0,89,0.0,8.9,0.0
3555,166360,48,0,15,6372,9899,371.32718592684716,84.15643863968316,279.7332341284269,355.8179324991677,2738.808425947405,8079,0,88,0.2,9.4,0.0
3556,166365,48,0,15,6377,4285,106.17473860523005,40.101544257982134,81.1722393784105,93.07252892429037,1444.9548302862506,8079,0,0,0.0,9.1,0.0
3557,166549,48,0,15,6561,3932,217.56095206583,117.66615564669355,211.3871312394865,189.42332750221863,2061.3317633527395,8079,0,97,0.0,9.3,0.0
3558,175447,48,0,16,5459,11719,457.7372842795034,264.23679004067304,374.4647834965148,395.06221945249365,4618.514060535727,8080,0,89,0.0,10.0,1.3
3559,175558,48,0,16,5570,7674,335.4392778547778,132.51588119728692,204.59409388006185,241.11207622743558,2124.65175469849,8080,0,95,0.2,9.9,1.4
3560,175632,48,0,16,5644,14350,277.3730582072659,97.66476946257522,203.6454771273881,208.24011381914607,2311.592003483262,8080,0,92,0.0,8.8,0.0
3561,176360,48,0,16,6372,10165,296.82297012393934,70.3067594695084,232.44015928358624,310.69470913539,2446.2397124714003,8080,0,89,0.8,9.4,0.0
3562,176365,48,0,16,6377,2687,135.2812840447435,48.69944235325831,88.86193748290438,88.34184414662576,1423.7676224521656,8080,0,0,0.0,9.0,0.0
3563,176549,48,0,16,6561,4410,207.66042370408599,82.39623991069101,191.43972925467082,203.48385493219996,2068.601110429221,8080,0,99,0.0,9.3,0.0
3564,185447,48,0,17,5459,10904,293.13052974992337,206.63881751710082,308.99130110815287,350.25431680168043,3813.4746307425703,8081,0,91,0.0,10.0,1.1
3565,185558,48,0,17,5570,3491,292.90256973263536,215.50769652208507,225.68870595317327,240.31872382037548,2431.3974166614303,8081,0,98,0.4,9.9,1.7
3566,185632,48,0,17,5644,16807,194.5558918878717,102.71074820244469,170.4071697978477,174.1538894212703,1924.2312772307519,8081,0,94,0.0,8.9,0.0
3567,186360,48,0,17,6372,9964,225.2701748547921,84.4423283781333,239.93375755254937,290.98784826662035,2759.211009557027,8081,0,90,0.0,9.5,0.0
3568,186365,48,0,17,6377,6833,97.75250904290964,51.100477674715265,84.17132381664376,84.71780604533807,1423.9152967849923,8081,0,0,0.0,9.1,0.0
3569,186549,48,0,17,6561,3641,132.03117540893754,85.2302033641991,168.53049191420627,198.4689883135952,1707.2900944649273,8081,0,99,0.0,9.4,0.0
3570,195447,48,0,18,5459,10030,267.4652103831087,172.66734432392704,221.1216647042254,253.9410708613139,3153.276934051614,8082,0,93,0.0,10.0,0.7
3571,195558,48,0,18,5570,2804,253.45069389170536,144.77093886194262,206.0551853644506,224.106093775558,2508.5984694712465,8082,0,99,0.2,10.1,0.9
3572,195632,48,0,18,5644,8227,162.15581409107182,83.94668703552544,159.18333656860375,176.05617626851014,1756.2063532671427,8082,0,96,0.0,8.9,0.0
3573,196360,48,0,18,6372,97589,338.6856622643401,82.52266552757929,183.74916873147427,248.1779045998574,2978.6053725752845,8082,0,91,0.4,9.5,0.0
3574,196365,48,0,18,6377,4103,112.46665879606483,61.63020714742729,71.83069916107209,85.68299668034436,1500.7115354879825,8082,0,0,0.0,9.3,0.0
3575,196549,48,0,18,6561,2440,145.80796317982995,56.05759965340814,117.58803389524687,162.92627820406616,1808.888463277674,8082,0,99,0.0,9.4,0.0
3576,205447,48,0,19,5459,8976,185.86323831703862,130.07898247170334,144.64687796587754,149.85149149951312,2888.0676260396394,8083,0,91,0.0,10.0,0.6
3577,205558,48,0,19,5570,5398,232.65821217631103,135.15281500051933,143.3460461782471,173.33917992305848,2739.090165004448,8083,0,97,0.0,10.2,1.0
3578,205632,48,0,19,5644,9654,148.7762763186384,87.76410668977495,96.23346269607649,117.99684985396664,1872.1021874487385,8083,0,98,0.0,9.0,0.0
3579,206360,48,0,19,6372,5492,317.6241025985234,129.04855884951013,153.4078160781546,221.20156205840883,2857.4690438496727,8083,0,91,0.0,9.4,0.0
3580,206365,48,0,19,6377,2490,99.2595596067259,41.16627079603568,51.73174941862037,56.44225238274755,1536.3959660295113,8083,0,0,0.0,9.3,0.0
3581,206549,48,0,19,6561,1829,137.96925895534002,65.73472170809927,80.33990828261395,116.75774483585293,1887.5360552290515,8083,0,99,0.0,9.5,0.0
3582,215447,48,0,20,5459,5694,162.17744321237998,145.9626546990181,89.31698063184812,92.39650919333354,2601.1005581872273,8084,0,92,0.0,10.0,0.7
3583,215558,48,0,20,5570,4474,231.56119264975518,218.8464204984796,84.26375518079267,107.3568844566238,2436.61359630378,8084,0,98,0.0,10.2,1.1
3584,215632,48,0,20,5644,6543,106.82257801648448,61.38428460907739,65.97008457829453,74.20859858843583,1828.747136547141,8084,0,99,0.0,9.0,0.0
3585,216360,48,0,20,6372,5902,269.8483547301169,143.45870589681695,86.68556151366822,156.50795631984218,3584.790467211253,8084,0,91,0.0,9.7,0.0
3586,216365,48,0,20,6377,2598,93.04414082263322,46.902307299094936,33.520163560274995,40.164552070541454,1317.8285322184206,8084,0,0,0.0,9.3,0.0
3587,216549,48,0,20,6561,2921,97.7879499387888,61.2501141871802,47.05906859075505,70.87688621569784,1702.4557505376602,8084,0,99,0.0,9.6,0.0
3588,225446,48,0,21,5459,9130,141.84800042202588,121.11249214494694,50.749946130801256,66.57971370645505,2705.0016121678964,8085,0,93,0.0,10.0,1.2
3589,225557,48,0,21,5570,2278,112.1653243963479,200.36328207460247,45.358169347998626,51.40862662966862,2262.925984020351,8085,0,100,0.0,10.2,1.5
3590,225631,48,0,21,5644,4606,112.74632981164206,68.71637698818499,26.559413267004015,46.126366215410464,1764.7001135614544,8085,0,99,0.0,9.1,0.0
3591,226359,48,0,21,6372,3276,130.81395243027785,79.15524733977891,58.901036828541876,80.17692679033297,3416.5550120977864,8085,0,91,0.2,9.7,0.0
3592,226364,48,0,21,6377,3514,58.84720144976652,40.08056282880348,19.06406315027518,25.900208293019013,1218.009806856502,8085,0,0,0.0,9.4,0.0
3593,226548,48,0,21,6561,1747,93.3319989419012,59.028230496846284,39.794009500651974,42.35219289335097,1710.795085327738,8085,0,99,0.0,9.6,0.0
3594,235446,48,0,22,5459,3953,117.40038577340157,113.66301938036915,36.13935308855705,50.01105468341599,1876.4768642905192,8086,0,92,0.0,10.0,1.5
3595,235557,48,0,22,5570,1683,81.43392332383911,111.78060159344194,30.71773752871385,32.900908574846326,2139.9753589031657,8086,0,100,0.0,10.4,1.6
3596,235631,48,0,22,5644,4502,52.45352179592093,30.89896514765284,16.999856414515698,19.959405658001444,1658.8838325046563,8086,0,99,0.0,9.2,0.0
3597,236359,48,0,22,6372,3131,80.86950259353452,43.06128907644126,30.7152223693188,41.79533835624215,2716.535407481122,8086,0,92,0.0,9.8,0.0
3598,236364,48,0,22,6377,1970,38.16466566489309,30.349067846583786,9.267368683586396,10.605453616191916,1164.029583284283,8086,0,0,0.0,9.5,0.0
3599,236548,48,0,22,6561,1477,60.317414016368474,31.816902377333303,20.141416300388485,32.927411565010054,1407.3986432983984,8086,0,99,0.0,9.8,0.0
3600,5457,48,0,23,5459,1216,32.85864240555897,46.71993107422928,11.983162259443489,19.60048953188605,1677.9719173007284,8087,0,90,0.0,11.0,1.3
3601,5568,48,0,23,5570,690,47.462063255466404,37.72726220634055,12.058860721871088,16.421395348148845,2408.1047057769533,8087,0,97,0.0,10.8,1.3
3602,5642,48,0,23,5644,1374,15.58228044941935,16.131826918391358,8.820001561911203,7.895903883174645,1243.1129579122864,8087,0,99,0.0,9.4,0.0
3603,6370,48,0,23,6372,2046,75.17366631835915,43.3333327968785,12.514150159013832,15.653617045624369,2312.176175360008,8087,0,90,0.0,10.0,0.0
3604,6375,48,0,23,6377,2281,18.562408752307007,18.726147187298263,4.979634731559207,5.462550726295162,925.6648705278867,8087,0,0,0.0,9.6,0.0
3605,6559,48,0,23,6561,1876,34.925122346226395,16.695641803518022,10.108259720084886,18.002551785882144,1202.5367652289572,8087,0,99,0.0,10.0,0.0
3606,15456,48,1,0,5459,846,14.547462065621788,32.75326011131502,5.3205410594563,6.995429218900632,1314.791336375775,8088,0,90,0.0,11.0,1.9
3607,15567,48,1,0,5570,423,17.2801318796276,15.246204575917234,3.0564645461742876,3.0044140226504368,1690.5478278751611,8088,0,95,0.0,10.9,1.6
3608,15641,48,1,0,5644,412,7.520346454258325,10.551644154215415,4.20566673707881,4.542559600302514,925.9411634367214,8088,0,99,0.0,9.5,0.0
3609,16369,48,1,0,6372,3201,15.866258717159235,6.101641948787187,5.194535344111375,8.972861344654211,1820.5741137797975,8088,0,90,0.0,10.1,0.0
3610,16374,48,1,0,6377,685,9.983916952236653,11.14924322436001,1.8624191287847156,1.1220093156271125,773.1045379034455,8088,0,0,0.0,9.5,0.0
3611,16558,48,1,0,6561,234,10.839053595865568,3.4135205145454104,2.814593601379305,4.848883082465565,938.121693287944,8088,0,99,0.0,10.1,0.0
3612,25455,48,1,1,5459,560,4.0105495518856005,25.57219127055196,2.034587743073209,1.8113428218607692,1134.727998071883,8089,0,88,0.0,11.0,1.6
3613,25566,48,1,1,5570,458,12.928189733482453,29.16952662572821,1.9129281401275424,1.9428366194114175,1469.6870433241932,8089,0,95,0.0,10.7,1.9
3614,25640,48,1,1,5644,2374,8.513587127255253,1.0775656139593617,1.087857414562066,4.842008195565289,837.1807736926579,8089,0,99,0.0,9.6,0.0
3615,26368,48,1,1,6372,2317,16.3869070271614,6.033869100550327,1.4323018261493434,4.915296759864061,1529.261459206128,8089,0,89,0.0,10.1,0.0
3616,26373,48,1,1,6377,369,1.7451541710342076,0.2185291384901012,0.9715841830817656,0.2598322233711733,654.0296156367908,8089,0,0,0.0,9.5,0.0
3617,26557,48,1,1,6561,1194,8.702085352117676,1.496029267166636,2.36710684814688,3.50709853929088,769.1351119272338,8089,0,99,0.0,10.2,0.0
3618,35454,48,1,2,5459,2164,3.1152635974355984,27.599327148090435,1.4618542244496615,2.0567584569067185,1093.4749101631385,8090,0,88,0.0,11.0,1.2
3619,35565,48,1,2,5570,280,4.603946639061098,8.592073288262313,0.33809260417898085,0.6556310600428286,1300.0317622383411,8090,0,95,0.0,10.9,1.5
3620,35639,48,1,2,5644,1374,1.1190541960190679,0.09971112537182317,0.2528591782600018,0.04308863339884829,805.0007269991389,8090,0,99,0.0,9.6,0.0
3621,36367,48,1,2,6372,1382,5.7567906047365405,1.7994835718492248,0.5268216973266643,5.6060860283133165,1479.709816173782,8090,0,89,0.0,10.0,0.0
3622,36372,48,1,2,6377,268,0.5196644467423467,0.0,0.2185291384901012,0.23917771968012855,599.0261983000682,8090,0,0,0.0,9.6,0.0
3623,36556,48,1,2,6561,1217,7.418220817254696,1.150966224446604,1.577787385759829,1.2368062156194757,715.713990179288,8090,0,99,0.0,10.2,0.0
3624,45453,48,1,3,5459,525,2.5076617144837057,25.086348151474954,6.845777852018324,2.7114509378224216,1010.6687564676096,8091,0,87,0.0,11.0,1.0
3625,45564,48,1,3,5570,471,5.668291972147057,9.35357098215956,1.071116527525123,0.6325977697953636,1167.1834879149712,8091,0,94,0.2,10.8,1.4
3626,45638,48,1,3,5644,3501,4.4668099667585865,0.9539723358959048,1.7046795590721011,4.364560482165924,683.4234636833835,8091,0,99,0.0,9.6,0.0
3627,46366,48,1,3,6372,3485,18.723122716045154,0.631455186460276,6.056401411594187,15.603202123151483,1372.190904760876,8091,0,90,0.2,10.0,0.0
3628,46371,48,1,3,6377,974,3.731708212174716,0.2540451015403625,0.5128063371390958,0.1092616079945419,574.6952294337816,8091,0,0,0.0,9.6,0.0
3629,46555,48,1,3,6561,1114,4.05139981699878,1.9398599173265183,1.2368062156194757,2.3959362431458144,854.1426838380319,8091,0,99,0.0,10.2,0.0
3630,55452,48,1,4,5459,588,4.382826019841342,29.917606700750998,7.306964628533777,4.558867234898996,1066.5834825197803,8092,0,86,0.0,11.0,0.9
3631,55563,48,1,4,5570,601,5.6641010153534905,8.567241726720223,2.27475345127558,2.3287839421709835,1223.4317433749195,8092,0,92,0.0,11.0,1.1
3632,55637,48,1,4,5644,1109,5.102700111168566,2.7017480519742567,0.9417591043051694,1.306486146012927,677.1263697361956,8092,0,99,0.0,9.6,0.0
3633,56365,48,1,4,6372,5186,14.587432507066445,10.72607831013761,4.274872304163418,15.048827911911713,1385.1103868150324,8092,0,89,0.0,10.2,0.0
3634,56370,48,1,4,6377,361,1.725431094785336,0.7875000198694857,0.34844525017568784,1.2600742598999497,573.9258062889527,8092,0,0,0.0,9.6,0.0
3635,56554,48,1,4,6561,234,1.8524865044521863,0.0,5.726189814830197,2.388198209573216,798.943398378485,8092,0,99,0.0,10.3,0.0
3636,65451,48,1,5,5459,1021,12.307048530812876,30.3331752162823,2.091458797395198,7.0314553527373755,1167.2563397431336,8093,0,87,0.0,11.0,0.8
3637,65562,48,1,5,5570,1555,22.18798788288825,16.376560544980883,8.500586360284332,16.061325191900274,1472.2949224254578,8093,0,93,0.0,11.0,0.8
3638,65636,48,1,5,5644,892,27.633110935980607,14.522592483401473,8.868184464023988,14.912361099267285,780.8813162494673,8093,0,99,0.0,9.8,0.0
3639,66364,48,1,5,6372,2113,29.967517066920852,9.626912786606956,8.671735735153185,12.042667689052127,1417.677943820038,8093,0,88,0.0,10.0,0.0
